date,returns
2011-01-20,-0.0013264010662401
2011-01-21,0.0022615980751737
2011-01-24,0.0056706640702085
2011-01-25,0.0005420069383614
2011-01-26,0.0038633953715288
2011-01-27,0.0024648192383741
2011-01-28,-0.0176171892740538
2011-01-31,0.0074882680485104
2011-02-01,0.0158820147477807
2011-02-02,-0.0019140226299316
2011-02-03,0.0022198752285183
2011-02-04,0.0028251469753376
2011-02-07,0.0062329735041437
2011-02-08,0.0045362297801004
2011-02-09,-0.0022655427196784
2011-02-10,0.0003779662886844
2011-02-11,0.005952572016547
2011-02-14,0.0024010822182387
2011-02-15,-0.00315266879616
2011-02-16,0.0062955434997051
2011-02-17,0.0029839178229451
2011-02-18,0.0020834800346416
2011-02-22,-0.0202739857642227
2011-02-23,-0.0061632117464359
2011-02-24,-0.0006872426132549
2011-02-25,0.0106360433222898
2011-02-28,0.006177449798552
2011-03-01,-0.0168134931208418
2011-03-02,0.0021363709867891
2011-03-03,0.0170775983454677
2011-03-04,-0.0075205287208486
2011-03-07,-0.0078818791443406
2011-03-08,0.0087119158574177
2011-03-09,-0.001434143284876
2011-03-10,-0.0186792830982067
2011-03-11,0.0069023504398596
2011-03-14,-0.006056159320269
2011-03-15,-0.0115233129218412
2011-03-16,-0.0186862410776153
2011-03-17,0.013148228441042
2011-03-18,-0.0007041691748717
2011-03-21,0.0153789694972874
2011-03-22,-0.0034745987869786
2011-03-23,0.0028577766530725
2011-03-24,0.0095179582977473
2011-03-25,0.0030511782628464
2011-03-28,-0.0024401973806626
2011-03-29,0.0066961511432171
2011-03-30,0.0068775817732868
2011-03-31,-0.0013567075803988
2011-04-01,0.0042146339137174
2011-04-04,0.0008257994924441
2011-04-05,-0.0001500113599201
2011-04-06,0.0031472349285492
2011-04-07,-0.0025469811049454
2011-04-08,-0.0034563615456314
2011-04-11,-0.003015183088211
2011-04-12,-0.0075020657492846
2011-04-13,-7.602408655647419e-05
2011-04-14,0.0007603288565081
2011-04-15,0.0036418533742727
2011-04-18,-0.0112719836214687
2011-04-19,0.0057280487619223
2011-04-20,0.0135398499794586
2011-04-21,0.005095879307875
2011-04-25,-0.0010470376441327
2011-04-26,0.0085683490189221
2011-04-27,0.0065074910604855
2011-04-28,0.0032379338274032
2011-04-29,0.0023482220617359
2011-05-02,-0.001540374115536
2011-05-03,-0.0036036479422074
2011-05-04,-0.0066528476057744
2011-05-05,-0.0090896260574921
2011-05-06,0.0044060886282494
2011-05-09,0.0038673577578452
2011-05-10,0.0084999507437913
2011-05-11,-0.0105804892821214
2011-05-12,0.004749188055977
2011-05-13,-0.0077289962921284
2011-05-16,-0.0063615142373828
2011-05-17,-0.000150204778891
2011-05-18,0.0088962755224503
2011-05-19,0.0023787706237433
2011-05-20,-0.0079764267415332
2011-05-23,-0.011668766889634
2011-05-24,-0.0008333064581316
2011-05-25,0.0033290675181164
2011-05-26,0.0045970208824425
2011-05-27,0.0038272120360345
2011-05-31,0.0103573777111792
2011-06-01,-0.0227171661768309
2011-06-02,-0.001062210983871
2011-06-03,-0.0099943428828867
2011-06-06,-0.0106376161377758
2011-06-07,-0.0006200509676611
2011-06-08,-0.0041962027123694
2011-06-09,0.0076022067914085
2011-06-10,-0.0140079759465904
2011-06-13,0.000783380188234
2011-06-14,0.012606270353002
2011-06-15,-0.0179454815471844
2011-06-16,0.0022020015898782
2011-06-17,-0.0019657957500154
2011-06-20,0.0051030053543197
2011-06-21,0.0136109434821219
2011-06-22,-0.0060437096564743
2011-06-23,-0.0028796775585726
2011-06-24,-0.0116814114133657
2011-06-27,0.0088715391100887
2011-06-28,0.0129685230400005
2011-06-29,0.0085276943055738
2011-06-30,0.0095169928285943
2011-07-01,0.0146679597898238
2011-07-05,-0.0008217279968376
2011-07-06,0.0011950383290817
2011-07-07,0.0103219969663524
2011-07-08,-0.007117517691026
2011-07-11,-0.0182457493973941
2011-07-12,-0.0043285736779727
2011-07-13,0.0033429787836208
2011-07-14,-0.0069262650845373
2011-07-15,0.0057879209614672
2011-07-18,-0.0082349059986548
2011-07-19,0.0161011691864833
2011-07-20,-0.0006029228774295
2011-07-21,0.0137758531082941
2011-07-22,0.0006689436860065
2011-07-25,-0.0055884798756408
2011-07-26,-0.0037430796296073
2011-07-27,-0.020688008283868
2011-07-28,-0.0029139263938764
2011-07-29,-0.0068580455977189
2011-08-01,-0.0042617789541002
2011-08-02,-0.0258794555319533
2011-08-03,0.0054041323279466
2011-08-04,-0.0479741060521945
2011-08-05,-0.0014978808010258
2011-08-08,-0.0673405740304654
2011-08-09,0.045450506361566
2011-08-10,-0.0451833161672427
2011-08-11,0.043905674303868
2011-08-12,0.0067105870866385
2011-08-15,0.0209440506651822
2011-08-16,-0.0085759354348646
2011-08-17,0.0006687439260467
2011-08-18,-0.0440757652039051
2011-08-19,-0.016465287089525
2011-08-22,0.0007987218438405
2011-08-23,0.0323805310095289
2011-08-24,0.013986236514564
2011-08-25,-0.0153613111663494
2011-08-26,0.0144293000086114
2011-08-29,0.028330974868218
2011-08-30,0.0026333103895152
2011-08-31,0.0044280589954652
2011-09-01,-0.0105281344225341
2011-09-02,-0.0258819585974838
2011-09-06,-0.0073241736349348
2011-09-07,0.0278170588174131
2011-09-08,-0.0104459228412788
2011-09-09,-0.0265592965591247
2011-09-12,0.0064491389248804
2011-09-13,0.0091293643150302
2011-09-14,0.0137491506594377
2011-09-15,0.0171100314629829
2011-09-16,0.0007408630840709
2011-09-19,-0.0100071059101776
2011-09-20,-0.0011643330667982
2011-09-21,-0.02990088453258
2011-09-22,-0.0328583892043897
2011-09-23,0.006007087857023
2011-09-26,0.0235017950782116
2011-09-27,0.0111217080893046
2011-09-28,-0.0206299350268628
2011-09-29,0.0078723850706557
2011-09-30,-0.0253067734523694
2011-10-03,-0.0288705831981341
2011-10-04,0.0216861521389762
2011-10-05,0.0183459183316169
2011-10-06,0.0179295412359117
2011-10-07,-0.0067183610973808
2011-10-10,0.0328985657891522
2011-10-11,0.0010029683037337
2011-10-12,0.0087337054638077
2011-10-13,-0.0019895377667991
2011-10-14,0.0169495380973826
2011-10-17,-0.0192756899555168
2011-10-18,0.0193572900874667
2011-10-19,-0.0118995666411688
2011-10-20,0.0043659726396905
2011-10-21,0.0188093117030804
2011-10-24,0.0121864464022857
2011-10-25,-0.0196352554610814
2011-10-26,0.0101072214301942
2011-10-27,0.0342420809825447
2011-10-28,-0.0002332447860018
2011-10-31,-0.0244011006929205
2011-11-01,-0.0282847138385819
2011-11-02,0.0161798552294395
2011-11-03,0.0180631681927731
2011-11-04,-0.0061176580802539
2011-11-07,0.0061968797835613
2011-11-08,0.0127490128550563
2011-11-09,-0.0376079499229659
2011-11-10,0.0093745313737102
2011-11-11,0.0186474758366182
2011-11-14,-0.0095193846299625
2011-11-15,0.0049296652612953
2011-11-16,-0.0159901070071953
2011-11-17,-0.0160042507820272
2011-11-18,-0.0010651584546348
2011-11-21,-0.0192027058224949
2011-11-22,-0.003935539588244
2011-11-23,-0.0223127380364717
2011-11-25,-0.0018892339364911
2011-11-28,0.028555236610433
2011-11-29,0.0028362044725834
2011-11-30,0.0403253689229341
2011-12-01,-0.0001599987452577
2011-12-02,-0.0008806037437761
2011-12-05,0.0108333113054418
2011-12-06,0.0003168640314494
2011-12-07,0.0037155757240585
2011-12-08,-0.0221806317225139
2011-12-09,0.0168004439842998
2011-12-12,-0.0147050036593211
2011-12-13,-0.0093828725472781
2011-12-14,-0.0107031961197258
2011-12-15,0.0036077642010803
2011-12-16,-0.0048406705295579
2011-12-19,-0.0107491975728359
2011-12-20,0.0298113909222854
2011-12-21,0.0019346871431293
2011-12-22,0.0088198013761169
2011-12-23,0.0089009787714077
2011-12-27,0.0007908769409957
2011-12-28,-0.0132104104395718
2011-12-29,0.0102810301230435
2011-12-30,-0.0049280978825507
2012-01-03,0.0158106060266422
2012-01-04,0.0015673745421439
2012-01-05,0.0026589235253347
2012-01-06,-0.0025806013265882
2012-01-09,0.0024244737478718
2012-01-10,0.0086331515844697
2012-01-11,0.0005418810563717
2012-01-12,0.0023964880924301
2012-01-13,-0.0051867597812162
2012-01-17,0.0038732716653284
2012-01-18,0.0109955198853512
2012-01-19,0.0052625863170097
2012-01-20,0.0037203659142065
2012-01-23,-0.0025800313373851
2012-01-24,-0.0011403345768214
2012-01-25,0.0083326807939515
2012-01-26,-0.0051428994727475
2012-01-27,-0.0004550440413475
2012-01-30,-0.0034196788738271
2012-01-31,-0.0003805839058018
2012-02-01,0.0087190655038945
2012-02-02,0.0015839449656088
2012-02-03,0.0139213438183521
2012-02-06,-0.0006691426782849
2012-02-07,0.0025256019235591
2012-02-08,0.0029632524950424
2012-02-09,0.0012566859316234
2012-02-10,-0.0074151310802612
2012-02-13,0.0074151310802613
2012-02-14,-0.0012566859316235
2012-02-15,-0.0046710363543759
2012-02-16,0.0110123095793918
2012-02-17,0.0026425956909655
2012-02-21,0.0004397358434986
2012-02-22,-0.0032293785233084
2012-02-23,0.0044011374163203
2012-02-24,0.0021932147674797
2012-02-27,0.0016783614389025
2012-02-28,0.0029120135218652
2012-02-29,-0.0039332360600812
2012-03-01,0.0051682841526388
2012-03-02,-0.0030540903552762
2012-03-05,-0.0040866842513187
2012-03-06,-0.014733231512984
2012-03-07,0.0069516803612837
2012-03-08,0.0098999148734475
2012-03-09,0.0038601266890066
2012-03-12,7.264769404171427e-05
2012-03-13,0.0178653053893401
2012-03-14,-0.001071499876281
2012-03-15,0.0057727241840531
2012-03-16,-0.0029891002439236
2012-03-19,0.0039125287957505
2012-03-20,-0.0029151689716128
2012-03-21,-0.0016390220668053
2012-03-22,-0.0072296206406351
2012-03-23,0.0032275227086085
2012-03-26,0.0139375558596752
2012-03-27,-0.0031119796195123
2012-03-28,-0.0049708733925905
2012-03-29,-0.0017100502619177
2012-03-30,0.0041275453198839
2012-04-02,0.0072881893564396
2012-04-03,-0.0040975108534866
2012-04-04,-0.0099601984541325
2012-04-05,-0.0005006781849393
2012-04-09,-0.0112946209599557
2012-04-10,-0.0169273512495614
2012-04-11,0.0080616495828426
2012-04-12,0.0129810251653361
2012-04-13,-0.0119596535878154
2012-04-16,-0.0006564523893733
2012-04-17,0.0147034752888664
2012-04-18,-0.0033850816765037
2012-04-19,-0.0064415912946528
2012-04-20,0.0016686312071105
2012-04-23,-0.0084444245213051
2012-04-24,0.003794271533622
2012-04-25,0.0135987982259977
2012-04-26,0.0069447295367372
2012-04-27,0.0016396063201724
2012-04-30,-0.0037108747547531
2012-05-01,0.00620087068742
2012-05-02,-0.0029886747485703
2012-05-03,-0.0076547020130199
2012-05-04,-0.0162899529792684
2012-05-07,0.0007297052588564
2012-05-08,-0.0040197608182538
2012-05-09,-0.0059495385248378
2012-05-10,0.0020606334141373
2012-05-11,-0.0030188415573872
2012-05-14,-0.0111227603266645
2012-05-15,-0.0057581335485086
2012-05-16,-0.0038321007961062
2012-05-17,-0.0149420748236107
2012-05-18,-0.0085955639810532
2012-05-21,0.017042143153895
2012-05-22,0.0017412710545933
2012-05-23,0.0005294160058288
2012-05-24,0.0019637053428055
2012-05-25,-0.0032497679497885
2012-05-29,0.012039203550453
2012-05-30,-0.0146164171037799
2012-05-31,-0.0022033461851589
2012-06-01,-0.0254991860989845
2012-06-04,-0.0004682553453806
2012-06-05,0.0075436930440123
2012-06-06,0.0222196836853993
2012-06-07,0.0006060285751731
2012-06-08,0.0079201094039168
2012-06-11,-0.0127785367343213
2012-06-12,0.011425195187419
2012-06-13,-0.0064152891979708
2012-06-14,0.0105446021191509
2012-06-15,0.0050072834895236
2012-06-18,0.0019363565545029
2012-06-19,0.009626161675834
2012-06-20,-0.0016225479379806
2012-06-21,-0.0226942653007383
2012-06-22,0.0076721266685718
2012-06-25,-0.0161647093744565
2012-06-26,0.005013215176026
2012-06-27,0.008976130181058
2012-06-28,-0.002857611322101
2012-06-29,0.0246210720610369
2012-07-02,0.0030078772716375
2012-07-03,0.0065713522197761
2012-07-05,-0.0045223299748622
2012-07-06,-0.0095489766185002
2012-07-09,-0.0012554793636054
2012-07-10,-0.0087583719161992
2012-07-11,0.000149118690052
2012-07-12,-0.0048568045537462
2012-07-13,0.0166386185562563
2012-07-16,-0.0023601112279798
2012-07-17,0.0068436041596681
2012-07-18,0.0073795280464102
2012-07-19,0.0026172361165422
2012-07-20,-0.0091903967138172
2012-07-23,-0.0101636233219423
2012-07-24,-0.0086239751608133
2012-07-25,0.0002240773323372
2012-07-26,0.0163627936452052
2012-07-27,0.0182649763133594
2012-07-30,0.0
2012-07-31,-0.007018994510316
2012-08-01,-0.0008718516690747
2012-08-02,-0.0069284962502224
2012-08-03,0.0196390721544519
2012-08-06,0.001935613842245
2012-08-07,0.005001169250315
2012-08-08,0.0012107701431819
2012-08-09,0.0008537539798698
2012-08-10,0.0016343633414736
2012-08-13,-0.0004970850944157
2012-08-14,0.000141987596809
2012-08-15,0.0011358251214389
2012-08-16,0.0073514753644729
2012-08-17,0.0013371377143855
2012-08-20,7.039959068116194e-05
2012-08-21,-0.0030287604712871
2012-08-22,0.0004232514132957
2012-08-23,-0.0082130426052607
2012-08-24,0.0060246902310163
2012-08-27,0.0002119680671466
2012-08-28,-0.0009896049156417
2012-08-29,0.0007776368484949
2012-08-30,-0.0072339961824798
2012-08-31,0.0047576737864416
2012-09-04,-0.0009213997015155
2012-09-05,-0.0008512103525127
2012-09-06,0.0200934154558247
2012-09-07,0.0038875269142226
2012-09-10,-0.0056976761604379
2012-09-11,0.0027834487236834
2012-09-12,0.0033298381267219
2012-09-13,0.0151215815639294
2012-09-14,0.0044243964984193
2012-09-17,-0.0034015950978509
2012-09-18,-0.0008181782275811
2012-09-19,0.0005454918532837
2012-09-20,6.823056817389438e-05
2012-09-21,-0.0057421142900032
2012-09-24,-0.0015093391243115
2012-09-25,-0.0106988961384964
2012-09-26,-0.0056370434881757
2012-09-27,0.0093773905506575
2012-09-28,-0.0046429394069331
2012-10-01,0.0026359953745624
2012-10-02,0.0010385591607889
2012-10-03,0.0040747067348462
2012-10-04,0.0071424556133962
2012-10-05,6.83922858572033e-05
2012-10-08,-0.0034272430701774
2012-10-09,-0.0099366154289294
2012-10-10,-0.0064004544547266
2012-10-11,0.0005582042513421
2012-10-12,-0.0032838542746947
2012-10-15,0.0082936143668975
2012-10-16,0.0100822032119064
2012-10-17,0.0045246096536172
2012-10-18,-0.0026024918357319
2012-10-19,-0.0168048481357255
2012-10-22,0.0001394998066982
2012-10-23,-0.0139735130486034
2012-10-24,-0.0028324186407206
2012-10-25,0.0029030886577868
2012-10-26,-0.0005657159257664
2012-10-31,0.0
2012-11-01,0.010415997374597
2012-11-02,-0.0089314864635344
2012-11-05,0.0020465660519948
2012-11-06,0.0077947135316124
2012-11-07,-0.0229244891390155
2012-11-08,-0.012096979082725
2012-11-09,0.0008690107520277
2012-11-12,0.0007958659552173
2012-11-13,-0.0034775880194807
2012-11-14,-0.0135907448155798
2012-11-15,-0.0016934491130524
2012-11-16,0.0049251997123018
2012-11-19,0.0200370388849882
2012-11-20,0.0004311408302978
2012-11-21,0.0018661684098468
2012-11-23,0.0135330351305046
2012-11-26,-0.0021246682357533
2012-11-27,-0.0051176542727553
2012-11-28,0.0080202342578342
2012-11-29,0.0046546977267722
2012-11-30,0.0002110583640032
2012-12-03,-0.0049365189871002
2012-12-04,-0.001414906146209
2012-12-05,0.0017683470567419
2012-12-06,0.0033864554359557
2012-12-07,0.0030240744273424
2012-12-10,0.0004212128506911
2012-12-11,0.006785386519996
2012-12-12,0.0004878345883405
2012-12-13,-0.0061507821361681
2012-12-14,-0.0037228207141397
2012-12-17,0.011683752096523
2012-12-18,0.0110673526975399
2012-12-19,-0.0074570660705808
2012-12-20,0.0057358359413098
2012-12-21,-0.016185980297069
2012-12-24,-0.0030861158221656
2012-12-26,-0.0042239139930062
2012-12-27,-0.0013413043770403
2012-12-28,-0.0108669615805754
2012-12-31,0.0168535702963448
2013-01-02,0.0253072325302818
2013-01-03,-0.0022619142489159
2013-01-04,0.0043820639085183
2013-01-07,-0.0027364996312892
2013-01-08,-0.0028814383464779
2013-01-09,0.0025388226189675
2013-01-10,0.0079181551047754
2013-01-11,-6.795516932659728e-05
2013-01-14,-0.0006802210887327
2013-01-15,0.0006802210887327
2013-01-16,-0.0001360279599216
2013-01-17,0.0064395880109128
2013-01-18,0.002227259915872
2013-01-22,0.00537890783669
2013-01-23,0.0016079751161445
2013-01-24,0.0002678127406416
2013-01-25,0.0056063440418535
2013-01-28,-0.0011986727020707
2013-01-29,0.0039237659914132
2013-01-30,-0.0039237659914133
2013-01-31,-0.0024686296734874
2013-02-01,0.0102347443038142
2013-02-04,-0.0113041446686025
2013-02-05,0.010047057361337
2013-02-06,0.0007279746716896
2013-02-07,-0.0013239571732254
2013-02-08,0.0055489395305639
2013-02-11,-0.0001976399424893
2013-02-12,0.0016458741196453
2013-02-13,0.0008547169853668
2013-02-14,0.0009197175496727
2013-02-15,-0.0011826064413127
2013-02-19,0.0074666274801022
2013-02-20,-0.0125416377478401
2013-02-21,-0.0060975678431706
2013-02-22,0.0097252014062387
2013-02-25,-0.0192102646860895
2013-02-26,0.0068223410753063
2013-02-27,0.0125196173059043
2013-02-28,-0.0019768262073793
2013-03-01,0.0032925092169281
2013-03-04,0.0053109495180547
2013-03-05,0.0089190080860631
2013-03-06,0.0013601913974636
2013-03-07,0.0018106496178148
2013-03-08,0.0042550748199917
2013-03-11,0.0037884678539687
2013-03-12,-0.0022457172385075
2013-03-13,0.0014121655224659
2013-03-14,0.0053098154924355
2013-03-15,-0.0057588711981112
2013-03-18,-0.0055341235315858
2013-03-19,-0.002325736614084
2013-03-20,0.0069610453205964
2013-03-21,-0.0085793257592879
2013-03-22,0.0080011103464726
2013-03-25,-0.0041861864313256
2013-03-26,0.0079707659619894
2013-03-27,0.0
2013-03-28,0.0030684402174279
2013-04-01,-0.0039651824449908
2013-04-02,0.004922209234326
2013-04-03,-0.0101908369924676
2013-04-04,0.0040503118165106
2013-04-05,-0.0045013061575245
2013-04-08,0.0067444326487546
2013-04-09,0.0034508806903607
2013-04-10,0.0121743826929499
2013-04-11,0.0032719104974942
2013-04-12,-0.0024529046728204
2013-04-15,-0.0234465885739041
2013-04-16,0.0146549101747624
2013-04-17,-0.0147193430598931
2013-04-18,-0.0062732701814938
2013-04-19,0.0086558021147296
2013-04-22,0.0044280672701465
2013-04-23,0.0102565041552003
2013-04-24,0.0006336317918098
2013-04-25,0.0040455135524108
2013-04-26,-0.0017678926858903
2013-04-29,0.00667633348477
2013-04-30,0.0023825306217472
2013-05-01,-0.0088061578901276
2013-05-02,0.0092444844527223
2013-05-03,0.0100897414371264
2013-05-06,0.0025375453495845
2013-05-07,0.0050558546063509
2013-05-08,0.0045406608592606
2013-05-09,-0.0028201321698346
2013-05-10,0.0032486391341189
2013-05-13,0.0007951652062149
2013-05-14,0.0102808491247742
2013-05-15,0.005371972564027
2013-05-16,-0.0047064516937
2013-05-17,0.0096305433714765
2013-05-20,-5.996205573657439e-05
2013-05-21,0.0014367287699826
2013-05-22,-0.0074452792270078
2013-05-23,-0.002896952611858
2013-05-24,-0.0008465316261579
2013-05-28,0.0059709202535344
2013-05-29,-0.0065154780270918
