date,ciss,vix,sentiment,text_count,returns
2010-03-10,0.221,18.56999969482422,-0.2212733365829344,27,0.004445826400938398
2010-03-11,0.2072,18.059999465942383,-0.1668336968612458,28,0.004166273983687038
2010-03-12,0.1926,17.579999923706055,-0.18485214457230437,27,8.663233648235834e-05
2010-03-15,0.1764,18.0,-0.09786182041747703,27,0.00025978592649476313
2010-03-16,0.178,17.690000534057617,-0.15869811188324737,27,0.00793454608897478
2010-03-17,0.1713,16.90999984741211,-0.21488834670386636,26,0.005909783854241464
2010-03-18,0.1651,16.6200008392334,-0.15654191305930062,28,-0.0005124930388941876
2010-03-19,0.1647,16.969999313354492,-0.2537481802251604,27,-0.00918421703957773
2010-03-22,0.1464,16.8700008392334,-0.24211076320900962,27,0.005331928040412715
2010-03-23,0.1343,16.350000381469727,-0.22981800046794945,27,0.007008638297849411
2010-03-24,0.1272,17.549999237060547,-0.21952102849116692,26,-0.004866667656301655
2010-03-25,0.1236,18.399999618530273,-0.029668226238499792,28,-0.0016274346283278308
2010-03-26,0.1275,17.770000457763672,-0.0900073590186926,26,-0.0006002632244438974
2010-03-29,0.12,17.59000015258789,-0.30907010541369134,26,0.006327493184199144
2010-03-30,0.1298,17.1299991607666,-0.3386122819137984,29,0.0006816788832363015
2010-03-31,0.129,17.59000015258789,-0.215822309467402,29,-0.00341298559350487
2010-04-01,0.1364,17.469999313354492,-0.15195175008707576,27,0.006814362325993116
2010-04-05,0.1389,17.020000457763672,-0.11842762471105044,26,0.008116370759604164
2010-04-06,0.1297,16.229999542236328,-0.11376519114352189,26,0.0023549108923503737
2010-04-07,0.13,16.6200008392334,-0.2794865148792112,27,-0.005728746086956263
2010-04-08,0.1206,16.479999542236328,-0.26150653853731026,27,0.0034579888332470334
2010-04-09,0.1281,16.139999389648438,-0.18240195787223404,27,0.006545897909380512
2010-04-12,0.149,15.579999923706055,-0.13196455115201297,27,0.0015879882252557648
2010-04-13,0.1409,16.200000762939453,-0.21164396066399555,28,0.0007513793182308664
2010-04-14,0.133,15.59000015258789,-0.23731958818970053,29,0.011285495150812497
2010-04-15,0.1377,15.890000343322754,-0.3084233588767976,29,0.0008247977433660892
2010-04-16,0.1546,18.360000610351562,-0.3636745565006243,28,-0.016040238300054046
2010-04-19,0.1469,17.34000015258789,-0.22726811919934475,26,0.003762992705505476
2010-04-20,0.1519,15.729999542236328,-0.11460380530710573,27,0.008891160968433695
2010-04-21,0.1599,16.31999969482422,-0.1454291090082664,26,-0.0018215918796602485
2010-04-22,0.1661,16.469999313354492,-0.22519019374081067,28,0.002979090092242369
2010-04-23,0.1834,16.6200008392334,-0.14896320670167248,28,0.006506640213619445
2010-04-26,0.1792,17.469999313354492,-0.0744475951886177,30,-0.0037835140707141238
2010-04-27,0.235,22.809999465942383,-0.1650477791270172,27,-0.023934721305534017
2010-04-28,0.252,21.079999923706055,-0.3449779870346762,26,0.007567461440571651
2010-04-29,0.2594,18.440000534057617,-0.23602841300173447,26,0.01232119625003323
2010-04-30,0.267,22.049999237060547,-0.07231953740119934,26,-0.017107298062115472
2010-05-03,0.272,20.190000534057617,-0.05654138104431331,28,0.012878593629034965
2010-05-04,0.3266,23.84000015258789,-0.20377423585460142,27,-0.02379564824956689
2010-05-05,0.3666,24.90999984741211,-0.3841057229930392,26,-0.005974217301031707
2010-05-06,0.3975,32.79999923706055,-0.2561789053271043,29,-0.03377756013827084
2010-05-07,0.4265,40.95000076293945,-0.025441217791403712,26,-0.014986902014040687
2010-05-10,0.43,28.84000015258789,-0.1403314985639519,27,0.043098758755416446
2010-05-11,0.4594,28.31999969482422,-0.1805361754589315,28,-0.002844967850533354
2010-05-12,0.463,25.520000457763672,-0.24975124521570075,27,0.013889070369081925
2010-05-13,0.4665,26.68000030517578,-0.21161734619417363,28,-0.012508723045040719
2010-05-14,0.4936,31.239999771118164,-0.18119399432657018,28,-0.01827089714928948
2010-05-17,0.4979,30.84000015258789,-0.12522414183924938,29,0.0005266639830137934
2010-05-18,0.4809,33.54999923706055,-0.24104130529583648,26,-0.013695777875115493
2010-05-19,0.5083,35.31999969482422,-0.42559666033520227,28,-0.005710216971873679
2010-05-20,0.5275,45.790000915527344,-0.20855683386629378,27,-0.038490854168254394
2010-05-21,0.5367,40.099998474121094,-0.1043649120810217,29,0.0144936733660201
2010-05-24,0.5523,38.31999969482422,-0.3551188415059677,26,-0.012914131398167888
2010-05-25,0.5753,34.61000061035156,-0.2922692563599692,26,0.0010207453303537242
2010-05-26,0.5811,35.02000045776367,-0.10844294038325547,30,-0.006046825553713463
2010-05-27,0.5837,29.68000030517578,-0.03718272555525656,27,0.032949375950392046
2010-05-28,0.5867,32.06999969482422,-0.011804188137116103,29,-0.012629063129892903
2010-06-01,0.5925,35.540000915527344,-0.06249269879554156,27,-0.016966787409664248
2010-06-02,0.5856,30.170000076293945,-0.41013501226328886,26,0.02570602431815267
2010-06-03,0.581,29.459999084472656,-0.2163785143024155,28,0.0034382702333982623
2010-06-04,0.6207,35.47999954223633,-0.2531582256908218,27,-0.03576898954706794
2010-06-07,0.611,36.56999969482422,-0.16597753246144523,28,-0.012529030611540445
2010-06-08,0.6165,33.70000076293945,-0.26308214796993595,26,0.01065499571192364
2010-06-09,0.6016,33.72999954223633,0.012684108977130168,27,-0.005360427367806205
2010-06-10,0.5993,30.56999969482422,-0.1483772680736505,26,0.028812387188318606
2010-06-11,0.596,28.790000915527344,-0.08302437483333051,28,0.004843941060874733
2010-06-14,0.5886,28.579999923706055,-0.19676631302982567,29,-0.0015511492416383926
2010-06-15,0.5663,25.8700008392334,-0.33087468308468276,26,0.022482982500254326
2010-06-16,0.5404,25.920000076293945,-0.1168163362532281,26,-0.0003572148251135461
2010-06-17,0.5188,25.049999237060547,-0.07945413288537946,28,0.0016064287827814688
2010-06-18,0.494,23.950000762939453,-0.19878451999704683,31,-0.0036628086484648773
2010-06-21,0.4694,24.8799991607666,-0.1524121731618355,29,-0.002868153662510322
2010-06-22,0.4616,27.049999237060547,-0.1839100403589231,27,-0.016653511309698187
2010-06-23,0.4617,26.90999984741211,-0.2208653771697923,27,-0.0031078300439305855
2010-06-24,0.459,29.739999771118164,-0.39375872451439364,27,-0.016709414156597283
2010-06-25,0.4344,28.530000686645508,-0.17214455601495726,27,0.004180456417740076
2010-06-28,0.442,29.0,-0.24779100225378686,26,-0.0031569567990760968
2010-06-29,0.4954,34.130001068115234,-0.122961136397173,30,-0.03136178183129671
2010-06-30,0.4921,34.540000915527344,-0.24527277871535882,27,-0.009545440672120495
2010-07-01,0.5207,32.86000061035156,-0.2570768397668312,29,-0.004466451516584146
2010-07-02,0.5074,30.1200008392334,-0.4026229476427393,28,-0.005464545121263898
2010-07-06,0.4924,29.649999618530273,-0.3207978254351351,27,0.006534433933522147
2010-07-07,0.4694,26.84000015258789,-0.2833807362386814,26,0.03101021579508176
2010-07-08,0.4629,25.709999084472656,-0.3556166057123669,28,0.009846781213063644
2010-07-09,0.4177,24.979999542236328,-0.23435011291160032,26,0.007437700818930991
2010-07-12,0.3987,24.43000030517578,-0.5705537894525781,26,0.0006481753596675234
2010-07-13,0.4048,24.559999465942383,-0.337416607179709,28,0.014975748341800932
2010-07-14,0.3804,24.889999389648438,-0.30805910016911536,26,-9.12145912251244e-05
2010-07-15,0.3746,25.139999389648438,-0.24153441126848813,27,0.00027354925667707266
2010-07-16,0.408,26.25,-0.2501089283398456,27,-0.02792079852960168
2010-07-19,0.3951,25.969999313354492,-0.1872065981577581,27,0.005889217674980952
2010-07-20,0.3827,23.93000030517578,-0.2642863078200612,29,0.011030397955411464
2010-07-21,0.3624,25.639999389648438,-0.29120199038450206,28,-0.013083031817336045
2010-07-22,0.3576,24.6299991607666,-0.3941386645803085,26,0.02207635403180313
2010-07-23,0.3648,23.469999313354492,-0.489604503990939,26,0.008641565267584804
2010-07-26,0.3526,22.729999542236328,-0.23383068849220873,28,0.010361798255722676
2010-07-27,0.3498,23.190000534057617,-0.3461369830027223,27,-8.959263874577318e-05
2010-07-28,0.325,24.25,-0.5106887721026746,26,-0.006475435927445757
2010-07-29,0.3122,24.1299991607666,-0.3600045087603995,26,-0.004884243689705883
2010-07-30,0.3074,23.5,-0.43294825281105165,29,-0.00018139529141471419
2010-08-02,0.3367,22.010000228881836,-0.4834679992009814,26,0.02232981186311117
2010-08-03,0.3432,22.6299991607666,-0.36091822084210534,27,-0.004800443990249213
2010-08-04,0.3349,22.209999084472656,-0.2418471138601324,28,0.00666106634379463
2010-08-05,0.3179,22.100000381469727,-0.440712088610839,27,-0.0010628178021457471
2010-08-06,0.3198,21.739999771118164,-0.4402841995828427,26,-0.004084529642724342
2010-08-09,0.3005,22.139999389648438,-0.387800905852075,27,0.005324340215268623
2010-08-10,0.276,22.3700008392334,-0.43770620466821963,28,-0.005413339070867241
2010-08-11,0.4135,25.389999389648438,-0.2510008640681152,27,-0.027789538140495923
2010-08-12,0.4228,25.729999542236328,-0.32299308108080316,27,-0.006148835941590866
2010-08-13,0.4244,26.239999771118164,-0.37283123240865046,31,-0.0029501238551002756
2010-08-16,0.415,26.100000381469727,-0.33124533446226956,27,-0.000461702205493389
2010-08-17,0.4224,24.329999923706055,-0.26463929635400957,26,0.012210334957605155
2010-08-18,0.4116,24.59000015258789,-0.34530404242328727,26,0.0018233625266918447
2010-08-19,0.4117,26.440000534057617,-0.2370140208866062,29,-0.01754998577361119
2010-08-20,0.4167,25.489999771118164,-0.28856211617335126,27,-0.0032496057617003382
2010-08-23,0.4012,25.65999984741211,-0.5623470075213566,26,-0.0038201400270727
2010-08-24,0.439,27.459999084472656,-0.3191228477070044,29,-0.014954465907509937
2010-08-25,0.4251,26.700000762939453,-0.4236440397598401,27,0.003877658045916859
2010-08-26,0.4003,27.3700008392334,-0.34077089527048743,26,-0.006724456507921019
2010-08-27,0.3804,24.450000762939453,-0.2995649007942776,30,0.015371109587680456
2010-08-30,0.3829,27.209999084472656,-0.36202893325934804,27,-0.01461121403185606
2010-08-31,0.3738,26.049999237060547,-0.3129141921857993,27,0.0
2010-09-01,0.4202,23.889999389648438,-0.46433852482002513,26,0.029473074762299892
2010-09-02,0.4041,23.190000534057617,-0.2592035061812295,28,0.009269117295732054
2010-09-03,0.4006,21.309999465942383,-0.444471736483849,26,0.01288816319351248
2010-09-07,0.4456,23.799999237060547,-0.37519042058262436,28,-0.011336447593291653
2010-09-08,0.4387,23.25,-0.35598053154248216,28,0.006998476751605747
2010-09-09,0.4288,22.809999465942383,-0.4248288534209132,25,0.004608461620370114
2010-09-10,0.4161,21.989999771118164,-0.47021262705519246,27,0.005036028486484737
2010-09-13,0.4322,21.209999084472656,-0.36102822511925775,29,0.011061645693765295
2010-09-14,0.4149,21.559999465942383,-0.37995352020843165,27,-0.0006211979963804253
2010-09-15,0.434,22.100000381469727,-0.2517050003431737,26,0.0038098685943884405
2010-09-16,0.4271,21.719999313354492,-0.23633856416195634,28,-0.0002653232992093284
2010-09-17,0.4174,22.010000228881836,-0.2820735673379685,28,-0.004965915904409151
2010-09-20,0.4082,21.5,-0.2930966295840012,27,0.015174541232009573
2010-09-21,0.3948,22.350000381469727,-0.26337778195059963,27,-0.002015827187534707
2010-09-22,0.4391,22.510000228881836,-0.4901609320838291,26,-0.004925297416943684
2010-09-23,0.4412,23.8700008392334,-0.36815697412970994,27,-0.008144504797387559
2010-09-24,0.4469,21.709999084472656,-0.34706914762311747,28,0.02041246043715341
2010-09-27,0.4294,22.540000915527344,-0.34464281805349245,28,-0.004801642300214529
2010-09-28,0.424,22.600000381469727,-0.36573501400132974,30,0.003494382300763337
2010-09-29,0.3953,23.25,-0.3005791902269103,28,-0.0017456314878353456
2010-09-30,0.3628,23.700000762939453,-0.48303657362924685,27,-0.002974665094215054
2010-10-01,0.3195,22.5,-0.29729439592852636,27,0.004196940333946503
2010-10-04,0.3304,23.530000686645508,-0.5080349898421653,27,-0.007532008003013176
2010-10-05,0.3591,21.760000228881836,-0.3953847052062933,26,0.019931909311899858
2010-10-06,0.3627,21.489999771118164,-0.17135476506405642,28,-8.61993040877103e-05
2010-10-07,0.3506,21.559999465942383,-0.330630220000978,28,-0.0012073077592180878
2010-10-08,0.3329,20.709999084472656,-0.46947331850285884,27,0.005593109491180671
2010-10-11,0.3038,18.959999084472656,-0.46508282333469164,26,0.0009434419774351266
2010-10-12,0.289,18.93000030517578,-0.415722164725871,27,0.0030814079394163698
2010-10-13,0.2878,19.06999969482422,-0.2707277300147661,29,0.007746993425400246
2010-10-14,0.2849,19.8799991607666,-0.34527837607369377,27,-0.003908570613088435
2010-10-15,0.2942,19.030000686645508,-0.32866267057513193,30,0.0020411460379590823
2010-10-18,0.2734,19.09000015258789,-0.32860221069019574,26,0.004915696325866874
2010-10-19,0.282,20.6299991607666,-0.45795949421572896,28,-0.013191080241147462
2010-10-20,0.2874,19.790000915527344,-0.49320328885761017,26,0.00971874111759183
2010-10-21,0.298,19.270000457763672,-0.25059021898287315,27,0.00220334416965626
2010-10-22,0.2747,18.780000686645508,-0.4772709227431951,29,0.0018606333571330367
2010-10-25,0.2634,19.850000381469727,-0.43166644486188893,27,0.002952952838726183
2010-10-26,0.259,20.219999313354492,-0.2846195809243568,29,0.0001685137954895532
2010-10-27,0.2438,20.709999084472656,-0.4036372317139591,28,-0.0028680236400969593
2010-10-28,0.2247,20.8799991607666,-0.5035376847506716,26,0.00016896927621975281
2010-10-29,0.2058,21.200000762939453,-0.21263890423310491,26,0.0007598154624697652
2010-11-01,0.1999,21.829999923706055,-0.37930078727500194,29,0.00033753199285844657
2010-11-02,0.2004,21.56999969482422,-0.2204706232942365,27,0.00789922125406232
2010-11-03,0.2026,19.559999465942383,-0.38473626124033966,28,0.004009659797000971
2010-11-04,0.2023,18.520000457763672,-0.4663625350026069,27,0.019074978229640414
2010-11-05,0.2289,18.260000228881836,-0.42047213715932985,27,0.0037554054925776144
2010-11-08,0.2299,18.290000915527344,-0.3519994339191803,27,-0.0018759710064512286
2010-11-09,0.2312,19.079999923706055,-0.27273892788035525,28,-0.007210168547720283
2010-11-10,0.2409,18.469999313354492,-0.2959948951163544,26,0.004021160607864356
2010-11-11,0.2528,18.639999389648438,-0.3115539490458267,29,-0.00377451082822221
2010-11-12,0.2502,20.610000610351562,-0.34383351711939125,29,-0.011908861079369145
2010-11-15,0.2454,20.200000762939453,-0.4190777222958526,28,-0.001415295344837037
2010-11-16,0.2615,22.579999923706055,-0.31575348965356065,29,-0.01570203215134482
2010-11-17,0.2629,21.760000228881836,-0.3671968027168087,28,0.0005076365059888257
2010-11-18,0.2903,18.75,-0.45303135732822125,28,0.014611040526956012
2010-11-19,0.2906,18.040000915527344,-0.40541838848199696,28,0.002747155368112735
2010-11-22,0.2875,18.3700008392334,-0.39451638922946797,28,-0.0008316573393951529
2010-11-23,0.3664,20.6299991607666,-0.28206769763284495,28,-0.014582939436894508
2010-11-24,0.3773,19.559999465942383,-0.26022977213353987,28,0.014666091871414004
2010-11-26,0.3682,22.219999313354492,-0.4010860940330006,27,-0.011715564095365463
2010-11-29,0.3903,21.530000686645508,-0.2834560323412929,28,0.003025725961046843
2010-11-30,0.4329,23.540000915527344,-0.35330063280497986,30,-0.00563860777792251
2010-12-01,0.4695,21.360000610351562,-0.22360121042969924,29,0.02104465366343367
2010-12-02,0.4832,19.389999389648438,-0.1913455529226311,29,0.012727481608891575
2010-12-03,0.4782,18.010000228881836,-0.35619109655905656,27,0.0026889552576654517
2010-12-06,0.4652,18.020000457763672,-0.34798714226870625,27,-0.0010583941766391873
2010-12-07,0.4685,17.989999771118164,-0.3045122311299046,27,0.0005700533050127482
2010-12-08,0.4486,17.739999771118164,-0.4090893748574532,26,0.00365688065175551
2010-12-09,0.4348,17.25,-0.31569364725979315,28,0.0038860424158987726
2010-12-10,0.4264,17.610000610351562,-0.2687296834215522,25,0.005800863871851226
2010-12-13,0.4288,17.549999237060547,-0.3325806680963547,27,0.0006424205277645551
2010-12-14,0.4133,17.610000610351562,-0.2861955956443041,27,0.000882723744171901
2010-12-15,0.3986,17.940000534057617,-0.4223449996068152,29,-0.0045825517546696
2010-12-16,0.3719,17.389999389648438,-0.465862999849308,26,0.005785017145967775
2010-12-17,0.348,16.110000610351562,-0.40250954490441543,26,-0.0041746739927536365
2010-12-20,0.3476,16.40999984741211,-0.2704770627896543,27,0.002410571038917316
2010-12-21,0.3229,16.489999771118164,-0.4053261253552941,26,0.00632028122768749
2010-12-22,0.3028,15.449999809265137,-0.1970958214773238,30,0.0031054640754708323
2010-12-23,0.2601,16.469999313354492,-0.2935506254792787,26,-0.0014320975249110487
2010-12-27,0.2138,17.670000076293945,-0.3194347446154665,27,0.0003980342481033424
2010-12-28,0.2026,17.520000457763672,-0.30201486079201656,27,0.0014315280222058227
2010-12-29,0.1859,17.280000686645508,-0.4114759113066472,26,0.0007149659719904494
2010-12-30,0.1889,17.520000457763672,-0.36619498934310213,26,-0.0015895484886163213
2010-12-31,0.1834,17.75,-0.43295827857101604,28,0.000238587340784555
2011-01-03,0.1813,17.610000610351562,-0.17184987961529538,26,0.010284924806456493
2011-01-04,0.1822,17.3799991607666,-0.15902101910241223,27,-0.0005511136072903331
2011-01-05,0.1862,17.020000457763672,-0.27871387233384526,26,0.005184176449207462
2011-01-06,0.1785,17.399999618530273,-0.35850271168303277,28,-0.0019605542977314794
2011-01-07,0.1906,17.139999389648438,-0.42089377138211775,27,-0.0019644056228539015
2011-01-10,0.1911,17.540000915527344,-0.3549199204267613,29,-0.0012592165286221444
2011-01-11,0.1976,16.889999389648438,-0.439862381181452,27,0.0035375764400234224
2011-01-12,0.262,16.239999771118164,-0.37481434885470993,28,0.008984096335089451
2011-01-13,0.2898,16.389999389648438,-0.3191938570100814,28,-0.001634611894315131
2011-01-14,0.2966,15.460000038146973,-0.1805237846477792,29,0.007218628320147511
2011-01-18,0.3051,15.869999885559082,-0.14861193833627084,27,0.0017000329763009424
2011-01-19,0.2892,17.309999465942383,-0.293389973367591,28,-0.009853858305382115
2011-01-20,0.2946,17.989999771118164,-0.34107471714881915,28,-0.0013264010662401664
2011-01-21,0.2789,18.469999313354492,-0.4001398209165092,27,0.0022615980751737276
2011-01-24,0.2596,17.649999618530273,-0.36930412677331614,26,0.005670664070208581
2011-01-25,0.2481,17.59000015258789,-0.44401663670796776,29,0.00054200693836145
2011-01-26,0.231,16.639999389648438,-0.4647517064944483,26,0.0038633953715288857
2011-01-27,0.2156,16.149999618530273,-0.3283721184592822,29,0.002464819238374171
2011-01-28,0.2287,20.040000915527344,-0.32238731541718757,28,-0.01761718927405389
2011-01-31,0.2252,19.530000686645508,-0.28655216194545996,26,0.007488268048510469
2011-02-01,0.2578,17.6299991607666,-0.27463550787921304,27,0.015882014747780775
2011-02-02,0.2403,17.299999237060547,-0.27251631752229655,26,-0.0019140226299316067
2011-02-03,0.2581,16.690000534057617,-0.45833548413746317,29,0.002219875228518332
2011-02-04,0.2451,15.930000305175781,-0.33945500051820915,28,0.002825146975337663
2011-02-07,0.2209,16.280000686645508,-0.38768391930856383,26,0.006232973504143775
2011-02-08,0.2016,15.8100004196167,-0.3755004501973207,26,0.004536229780100495
2011-02-09,0.19,15.869999885559082,-0.4646698177991102,26,-0.002265542719678451
2011-02-10,0.1931,16.09000015258789,-0.23208468589352235,27,0.00037796628868440123
2011-02-11,0.1743,15.6899995803833,-0.3423628909430018,27,0.00595257201654703
2011-02-14,0.169,15.949999809265137,-0.412281885750371,27,0.0024010822182387254
2011-02-15,0.1469,16.3700008392334,-0.5777901025274053,26,-0.003152668796160044
2011-02-16,0.1493,16.719999313354492,-0.4047925059716084,28,0.006295543499705147
2011-02-17,0.1326,16.59000015258789,-0.347643703606079,30,0.002983917822945191
2011-02-18,0.1296,16.43000030517578,-0.4853523548405904,26,0.0020834800346416875
2011-02-22,0.1018,20.799999237060547,-0.514086299504225,26,-0.020273985764222773
2011-02-23,0.0942,22.1299991607666,-0.31773037381040364,26,-0.006163211746435969
2011-02-24,0.1009,21.31999969482422,-0.31222201863138804,28,-0.0006872426132549282
2011-02-25,0.0926,19.219999313354492,-0.33757375451817556,27,0.010636043322289847
2011-02-28,0.0939,18.350000381469727,-0.32572927552996966,27,0.006177449798552023
2011-03-01,0.0863,21.010000228881836,-0.23865252129236858,27,-0.016813493120841887
2011-03-02,0.081,20.700000762939453,-0.31474033568254833,29,0.0021363709867891836
2011-03-03,0.088,18.600000381469727,-0.3416535944848739,29,0.017077598345467793
2011-03-04,0.085,19.059999465942383,-0.4421150925140138,27,-0.00752052872084866
2011-03-07,0.0965,20.65999984741211,-0.3273261959934341,28,-0.007881879144340674
2011-03-08,0.0994,19.81999969482422,-0.31802522083653345,27,0.008711915857417783
2011-03-09,0.0992,20.219999313354492,-0.4003715977302087,28,-0.0014341432848760949
2011-03-10,0.0897,21.8799991607666,-0.47095099540501834,28,-0.018679283098206725
2011-03-11,0.1021,20.079999923706055,-0.3645708570214885,27,0.006902350439859637
2011-03-14,0.1032,21.1299991607666,-0.2514827605288604,29,-0.006056159320269047
2011-03-15,0.1769,24.31999969482422,-0.2499421045470696,26,-0.011523312921841292
2011-03-16,0.2269,29.399999618530273,-0.49609879848487104,26,-0.018686241077615323
2011-03-17,0.2671,26.3700008392334,-0.3287892618144934,26,0.013148228441042051
2011-03-18,0.3048,24.440000534057617,-0.13363540546960598,28,-0.000704169174871776
2011-03-21,0.3161,20.610000610351562,-0.47464821892432296,26,0.015378969497287495
2011-03-22,0.3181,20.209999084472656,-0.30772515744543993,26,-0.003474598786978691
2011-03-23,0.3139,19.170000076293945,-0.4167206428975971,27,0.002857776653072565
2011-03-24,0.34,18.0,-0.4715817634620048,27,0.00951795829774732
2011-03-25,0.3416,17.90999984741211,-0.4589894981212382,28,0.003051178262846453
2011-03-28,0.3248,19.440000534057617,-0.4694612810845314,28,-0.0024401973806626944
2011-03-29,0.3181,18.15999984741211,-0.47507480198804003,26,0.006696151143217117
2011-03-30,0.2961,17.709999084472656,-0.36710295422174805,29,0.006877581773286894
2011-03-31,0.2922,17.739999771118164,-0.10903261548302003,28,-0.001356707580398848
2011-04-01,0.2827,17.399999618530273,-0.3286025833538837,27,0.004214633913717411
2011-04-04,0.2687,17.5,-0.332725030513337,26,0.0008257994924441352
2011-04-05,0.2704,17.25,-0.4046036187235763,27,-0.0001500113599201931
2011-04-06,0.2599,16.899999618530273,-0.2701892690247408,27,0.003147234928549288
2011-04-07,0.2402,17.110000610351562,-0.3421830921173096,27,-0.0025469811049454493
2011-04-08,0.2368,17.8700008392334,-0.34426695810893065,27,-0.0034563615456314934
2011-04-11,0.2264,16.59000015258789,-0.337714699272705,28,-0.0030151830882110937
2011-04-12,0.2387,17.09000015258789,-0.35751532883026194,26,-0.007502065749284654
2011-04-13,0.2254,16.920000076293945,-0.31340906793097295,28,-7.602408655647419e-05
2011-04-14,0.2288,16.270000457763672,-0.44391210281401877,27,0.0007603288565081602
2011-04-15,0.217,15.319999694824219,-0.3702125848720116,28,0.0036418533742727916
2011-04-18,0.2836,16.959999084472656,-0.4420609161017118,27,-0.011271983621468707
2011-04-19,0.3095,15.829999923706055,-0.3420490314941849,27,0.005728048761922306
2011-04-20,0.3494,15.069999694824219,-0.286833170116267,28,0.013539849979458639
2011-04-21,0.3459,14.6899995803833,-0.3951933725296937,29,0.0050958793078750555
2011-04-25,0.3035,15.770000457763672,-0.4526652402626543,29,-0.0010470376441327701
2011-04-26,0.2977,15.619999885559082,-0.47312912243582583,27,0.008568349018922112
2011-04-27,0.3017,15.350000381469727,-0.25063839998932325,31,0.006507491060485546
2011-04-28,0.2837,14.619999885559082,-0.47290582587670627,27,0.0032379338274032936
2011-04-29,0.2677,14.75,-0.27916363220330204,31,0.002348222061735955
2011-05-02,0.2418,15.989999771118164,-0.2588880421082731,27,-0.0015403741155360815
2011-05-03,0.2208,16.700000762939453,-0.5178041390071695,26,-0.003603647942207419
2011-05-04,0.2147,17.079999923706055,-0.17750984215140342,28,-0.006652847605774444
2011-05-05,0.2668,18.200000762939453,-0.3792752305624349,30,-0.0090896260574921
