date,sentiment_mean,sentiment_std,sentiment_count,ciss_mean,ciss_max,ciss_min,realized_vol
2011-10-02,-0.33195521573530884,0.0424866938657225,5,0.62376,0.6588,0.5781,0.3369044416928437
2011-10-09,-0.25268275037309773,0.10979178096945572,5,0.7019,0.7154,0.6888,0.3466018090044636
2011-10-16,-0.29233435089832643,0.12384729462440716,5,0.69592,0.7058,0.6847,0.22272477044289496
2011-10-23,-0.3284431521941674,0.13653802020789424,5,0.6525,0.6806,0.6242,0.27892540058146137
2011-10-30,-0.24076641822076414,0.1370886837389862,5,0.58624,0.6312,0.5306,0.3114687819022061
2011-11-06,-0.2934559362467314,0.040064613067298506,5,0.65954,0.684,0.6151,0.34600301812538276
2011-11-13,-0.34428418007900585,0.08600852737559879,5,0.67122,0.7057,0.6316,0.3579151511112076
2011-11-20,-0.34396820546402135,0.128789073033097,5,0.6555799999999999,0.6868,0.6274,0.14729572167709978
2011-11-27,-0.40141531734822966,0.03246578880839147,4,0.6291,0.6488,0.6079,0.16532516127051647
2011-12-04,-0.2831929976102169,0.08396725172368358,5,0.5708599999999999,0.6022,0.5304,0.3023829967319764
2011-12-11,-0.35785872212106,0.0811134774989298,5,0.46440000000000003,0.4995,0.4421,0.2364591339663163
2011-12-18,-0.386970329460435,0.13649935011836067,5,0.49942000000000003,0.5154,0.4752,0.11104682992530836
2011-12-25,-0.35695754930730106,0.07552316396764006,5,0.45705999999999997,0.4866,0.4167,0.23347026833363083
2012-01-01,-0.3367305168105276,0.12067270800097814,4,0.36315,0.3817,0.3456,0.15678623496191643
2012-01-08,-0.4113350785083079,0.058557947362416686,4,0.36575,0.3806,0.3496,0.12632646933049502
2012-01-15,-0.4757511749370388,0.08749288999548324,5,0.3795,0.4072,0.3626,0.07850587092133747
2012-01-22,-0.33670237453806345,0.09369422840864454,4,0.44225,0.4734,0.424,0.054386666201191626
2012-01-29,-0.350093026015131,0.14801351906300042,5,0.48988,0.4992,0.4836,0.08088707507136128
2012-02-05,-0.4121719707962277,0.07360913658419554,5,0.50856,0.5307,0.4754,0.11245863258733083
2012-02-12,-0.4328255173077137,0.09414767412755606,5,0.43498000000000003,0.4479,0.4242,0.06726197270057678
2012-02-19,-0.42970595860674987,0.06200268773852139,5,0.35297999999999996,0.3993,0.3218,0.10064311175215059
2012-02-26,-0.3920859861579449,0.052890499317791655,4,0.2774,0.2895,0.2651,0.05118021202891095
2012-03-04,-0.3163406109600385,0.1382185332687449,5,0.25632,0.2732,0.2424,0.062128795092116065
2012-03-11,-0.3898618464422985,0.06083396319650666,5,0.32245999999999997,0.3483,0.2729,0.15760757631705083
2012-03-18,-0.38388024248466335,0.13893583758938136,5,0.35438000000000003,0.3633,0.3422,0.13408004526201744
2012-03-25,-0.3484753411957813,0.13572611726211486,5,0.33284,0.3567,0.3154,0.07311925703191274
2012-04-01,-0.24440061643189362,0.07285377250999701,5,0.32188,0.3277,0.3147,0.12165625485218391
2012-04-08,-0.34511744896923274,0.09146181408422198,4,0.3204,0.3248,0.316,0.11452757405726191
2012-04-15,-0.3338316161776628,0.12460381148335846,5,0.33048,0.3444,0.2932,0.21259017356012225
2012-04-22,-0.3237072572547671,0.10219763586043219,5,0.30596,0.3247,0.2792,0.12931253236648074
2012-04-29,-0.2179248473697693,0.0719372468135191,5,0.29274,0.2999,0.2859,0.1280012587882618
2012-05-06,-0.21957819506062076,0.06170112312636537,5,0.27512,0.2854,0.2679,0.1293590461629154
2012-05-13,-0.11508274744720118,0.076493671879101,5,0.25844,0.2702,0.2483,0.053036381444578874
2012-05-20,-0.2988905067316555,0.09718216055278033,5,0.24328,0.2453,0.2409,0.06968642414749426
2012-05-27,-0.24433226018672763,0.10327441027672675,5,0.26718000000000003,0.2948,0.2287,0.12377312396985078
2012-06-03,-0.3112836115570627,0.07121065305453421,4,0.3094,0.3335,0.2732,0.2566945301276446
2012-06-10,-0.3172828295738685,0.09801704602695904,5,0.36776,0.3836,0.3495,0.14371620402542812
2012-06-17,-0.25742985203014374,0.021467071252429037,5,0.35344000000000003,0.3627,0.3405,0.1700736520659338
2012-06-24,-0.31220361472518465,0.09961553152800252,5,0.35638,0.3664,0.3459,0.20510863134580834
2012-07-01,-0.23321794319099656,0.07427120385627135,5,0.40514,0.4372,0.3907,0.23872872913207513
2012-07-08,-0.2628038529401774,0.06245854111490818,4,0.4381,0.4486,0.429,0.11550262883093032
2012-07-15,-0.3135118979671322,0.12298306447167959,5,0.4379799999999999,0.4468,0.4258,0.15431880932687717
2012-07-22,-0.3038181346131462,0.03485454567999577,5,0.37656,0.4072,0.3451,0.11014760077990726
2012-07-29,-0.31712522647274755,0.147053061176502,5,0.3789,0.3908,0.3638,0.2140794888797014
2012-08-05,-0.27024400490441886,0.04967992224549625,5,0.37068,0.4021,0.3521,0.17372936694891056
2012-08-12,-0.3290676703926273,0.09494374035566155,5,0.3874,0.404,0.3677,0.026325851498320486
2012-08-19,-0.3005478146057262,0.05974365228120358,5,0.2978,0.3398,0.2611,0.04985694772763182
2012-08-26,-0.24133407248740096,0.0966683724543595,5,0.22738,0.2422,0.2179,0.08273277787596812
2012-09-02,-0.39195002801294604,0.027865035793009387,5,0.19286,0.2081,0.1844,0.06890738488697047
2012-09-09,-0.2667085732295369,0.12834053357375166,4,0.17685,0.1968,0.1479,0.15798372134586774
2012-09-16,-0.24314644046317208,0.07156337250983323,5,0.1508,0.1555,0.1461,0.11768660132115503
2012-09-23,-0.3786048489851014,0.04600693369433045,5,0.15786,0.1654,0.1441,0.04202753068811215
2012-09-30,-0.2747779533675544,0.1346486040903915,5,0.14962,0.165,0.1281,0.11869693467147885
2012-10-07,-0.3438939150202044,0.09374806624181693,5,0.1417,0.1523,0.1306,0.04411334665313273
2012-10-14,-0.36527240715375703,0.06599207998619311,5,0.12018,0.136,0.1119,0.06218662052214899
2012-10-21,-0.3332455637923424,0.08728092305347224,5,0.11037999999999999,0.1183,0.1064,0.17346895369528736
2012-10-28,-0.33989614236992977,0.08979665944413862,5,0.10913999999999999,0.12,0.1014,0.10378841790369885
2012-11-04,-0.36904240796636256,0.07421366269825055,3,0.11886666666666668,0.1236,0.1137,0.15371650031845088
2012-11-11,-0.2693819926565924,0.09678357634793516,5,0.12684,0.1327,0.1199,0.19753457155062087
2012-11-18,-0.36951503447295647,0.15395715844314734,5,0.11586,0.1259,0.1038,0.10956535177380995
2012-11-25,-0.4096779586074585,0.0244886162958798,4,0.13375,0.138,0.131,0.14966923414068906
2012-12-02,-0.26456655829076403,0.07751263705993885,5,0.11706000000000001,0.1345,0.0993,0.08338625174372649
2012-12-09,-0.4053697543390201,0.04736412591271624,5,0.07296,0.0887,0.0582,0.05581160741098781
2012-12-16,-0.34619877488116646,0.16677457791476585,5,0.054000000000000006,0.064,0.0488,0.07825288400546992
2012-12-23,-0.38204755860425815,0.07924944491939336,5,0.04072,0.0461,0.0366,0.19519792538303135
2012-12-30,-0.37162114803829893,0.09528730738566377,4,0.0317,0.0356,0.0228,0.0661000886277529
2013-01-06,-0.3429318542228511,0.1466611454981603,4,0.020999999999999998,0.0274,0.0141,0.1962748577011401
2013-01-13,-0.34197306729655075,0.056960008446029435,5,0.034300000000000004,0.0415,0.0282,0.07116397136025766
2013-01-20,-0.23268158925291074,0.06332549353126153,5,0.03002,0.0318,0.028,0.0454700800995996
2013-01-27,-0.3265751453558079,0.09354375920672417,4,0.024925,0.0258,0.0243,0.042664212774679335
2013-02-03,-0.26559980613595147,0.03147922332676782,5,0.03382,0.048,0.0264,0.0920333270381014
2013-02-10,-0.3523121930174027,0.06998570998033564,5,0.10415999999999999,0.1256,0.0801,0.1277549526736648
2013-02-17,-0.3073920859466675,0.0934089909785715,5,0.11699999999999999,0.1252,0.1069,0.01755294921229594
2013-02-24,-0.33480733275760516,0.03416874891251283,4,0.098025,0.1087,0.087,0.17005724264769365
2013-03-03,-0.28403588019748066,0.12149177501995023,5,0.13396,0.1534,0.1043,0.19224692694296755
2013-03-10,-0.3196654715176428,0.05081498419502193,5,0.15078,0.1616,0.1433,0.048406677978279126
2013-03-17,-0.3449652985068787,0.10577507128520124,5,0.10895999999999999,0.1337,0.0853,0.07165226764209326
2013-03-24,-0.32838548860909356,0.11433847099026175,5,0.10495999999999998,0.1129,0.0934,0.1181766219501883
