date,regime,confidence,prob_risk_on,prob_risk_off,prob_transition,crypto_sentiment,equity_sentiment,vix_level,ciss_level,crypto_sentiment_change,vix_change
2022-05-14,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.02443181195801,0.0544869098712446,28.8700008392334,0.3825,0.061117708532892404,0.0
2022-05-15,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0100479134466769,0.0867847916666666,28.8700008392334,0.3825,-0.014383898511333098,0.0
2022-05-16,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0582927051671732,0.0281759278897136,27.469999313354492,0.3768,0.0482447917204963,-1.4000015258789062
2022-05-17,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0510475980392156,0.0326789695057833,26.100000381469727,0.3935,-0.0072451071279575965,-1.3699989318847656
2022-05-18,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0500695652173913,-0.0090178686759956,30.959999084472656,0.4011,-0.0009780328218242998,4.85999870300293
2022-05-19,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0313534378769601,0.0423915084915084,29.350000381469727,0.4054,-0.018716127340431203,-1.6099987030029297
2022-05-20,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0192036231884057,-0.00034926686217,29.43000030517578,0.4002,-0.0121498146885544,0.07999992370605469
2022-05-21,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0528066711590296,0.0453433252427184,29.43000030517578,0.4002,0.0336030479706239,0.0
2022-05-22,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0909919972640218,0.0268252074688796,29.43000030517578,0.4002,0.038185326104992194,0.0
2022-05-23,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0647500886001181,0.0194542424242424,28.479999542236328,0.4084,-0.02624190866390369,-0.9500007629394531
2022-05-24,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0632580466830467,0.026320218037661,29.450000762939453,0.4232,-0.0014920419170714044,0.970001220703125
2022-05-25,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0835650977995109,0.0336326572008113,28.3700008392334,0.4295,0.020307051116464206,-1.0799999237060547
2022-05-26,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0565946236559139,0.0340334710743801,27.5,0.4261,-0.026970474143597004,-0.8700008392333984
2022-05-27,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0540117050067658,0.033714,25.719999313354492,0.4121,-0.0025829186491481,-1.7800006866455078
2022-05-28,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0578724909747292,0.0386785123966942,25.719999313354492,0.4121,0.0038607859679633955,0.0
2022-05-29,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0760323248407643,0.0122252556237218,25.719999313354492,0.4121,0.018159833866035105,0.0
2022-05-30,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0817916385704653,0.0459581780538302,25.719999313354492,0.4121,0.005759313729700996,0.0
2022-05-31,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.092841075949367,0.0276263657957244,26.190000534057617,0.4035,0.011049437378901697,0.470001220703125
2022-06-01,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0606462568472306,0.0221030395136778,25.690000534057617,0.3944,-0.032194819102136396,-0.5
2022-06-02,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0640861430395913,0.0160527806925498,24.719999313354492,0.3882,0.0034398861923607,-0.970001220703125
2022-06-03,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0452990304709141,0.0494748292682926,24.790000915527344,0.3724,-0.018787112568677197,0.07000160217285156
2022-06-04,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0613558052434456,0.0313556854410201,24.790000915527344,0.3724,0.0160567747725315,0.0
2022-06-05,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0622265993265993,0.0205338477366255,24.790000915527344,0.3724,0.0008707940831536934,0.0
2022-06-06,risk_off,0.5700304658350703,0.3113617416926038,0.5700304658350703,0.11860779247232578,0.0653264099037139,0.0328762345679012,25.06999969482422,0.3704,0.0030998105771146006,0.279998779296875
2022-06-07,risk_off,0.503815883898271,0.30499526388803827,0.503815883898271,0.1911888522136906,0.0795503002001333,0.0260240625,24.020000457763672,0.3631,0.014223890296419406,-1.0499992370605469
2022-06-08,risk_off,0.5700304658350703,0.3113617416926038,0.5700304658350703,0.11860779247232578,0.0956951507208387,0.0695838311019567,23.959999084472656,0.3694,0.016144850520705398,-0.060001373291015625
2022-06-09,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.1042290536068828,0.0257406862745098,26.09000015258789,0.4118,0.008533902886044095,2.1300010681152344
2022-06-10,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0827145340751043,0.0383318014705882,27.75,0.4733,-0.021514519531778492,1.6599998474121094
2022-06-11,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.029929611248966,0.0028793999999999,27.75,0.4733,-0.05278492282613831,0.0
2022-06-12,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0085597191426459,0.0293100726895119,27.75,0.4733,-0.0213698921063201,0.0
2022-06-13,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,-0.0741072719967858,-0.0213834558823529,34.02000045776367,0.4766,-0.0826669911394317,6.270000457763672
2022-06-14,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,-0.0377859148338792,-0.0063713740458015,32.689998626708984,0.4959,0.036321357162906596,-1.3300018310546875
2022-06-15,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,-0.0278045695045695,0.007486210131332,29.6200008392334,0.5161,0.0099813453293097,-3.069997787475586
2022-06-16,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,-0.0114161603888213,-0.0066560885608856,32.95000076293945,0.5424,0.0163884091157482,3.3299999237060547
2022-06-17,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,-0.0214608899297423,0.0275642143505903,31.1299991607666,0.5597,-0.010044729540921001,-1.8200016021728516
2022-06-18,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,-0.0424231965442764,0.0349493348115299,31.1299991607666,0.5597,-0.020962306614534097,0.0
2022-06-19,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,-0.0302367321867321,0.0094701311806256,31.1299991607666,0.5597,0.012186464357544297,0.0
2022-06-20,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.014926695706285,0.002602969348659,31.1299991607666,0.5597,0.0451634278930171,0.0
2022-06-21,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0236280976220275,0.0072233555767397,30.190000534057617,0.5521,0.0087014019157425,-0.9399986267089844
2022-06-22,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.038903619302949,0.0362600368324125,28.950000762939453,0.5471,0.0152755216809215,-1.239999771118164
2022-06-23,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0363135080645161,0.013238681948424,29.049999237060547,0.5537,-0.0025901112384328975,0.09999847412109375
2022-06-24,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.059600147601476,0.0479129245283019,27.229999542236328,0.5353,0.023286639536959898,-1.8199996948242188
2022-06-25,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.048824356617647,0.0057200197238658,27.229999542236328,0.5353,-0.010775790983828998,0.0
2022-06-26,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0424479224376731,0.0234353892821031,27.229999542236328,0.5353,-0.006376434179973904,0.0
2022-06-27,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0310476821192053,0.0693669322709163,26.950000762939453,0.5044,-0.0114002403184678,-0.279998779296875
2022-06-28,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0203185944363103,0.0377461611374407,28.36000061035156,0.4779,-0.010729087682895,1.4099998474121058
2022-06-29,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,-0.0065860184528034,0.0550191985088536,28.15999984741211,0.472,-0.0269046128891137,-0.20000076293944957
2022-06-30,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,-0.0056452779638312,0.0370491525423728,28.709999084472656,0.4609,0.0009407404889721993,0.5499992370605469
2022-07-01,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0217033333333333,0.0357941960038058,26.700000762939453,0.4495,0.0273486112971645,-2.009998321533203
2022-07-02,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0157991319444444,0.0874313725490196,26.700000762939453,0.4495,-0.0059042013888889015,0.0
2022-07-03,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0047874509803921,-0.0316578947368421,26.700000762939453,0.4495,-0.0110116809640523,0.0
2022-07-04,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0068865056818181,0.0806142857142857,26.700000762939453,0.4495,0.0020990547014259993,0.0
2022-07-05,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0558603312302839,0.0719049586776859,27.540000915527344,0.4382,0.0489738255484658,0.8400001525878906
2022-07-06,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0308007936507936,0.1235291338582677,26.729999542236328,0.4426,-0.025059537579490303,-0.8100013732910156
2022-07-07,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0569264268960124,0.1102901840490797,26.079999923706055,0.4416,0.0261256332452188,-0.6499996185302734
2022-07-08,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0599077639751553,0.1027328859060402,24.63999938964844,0.4332,0.002981337079142901,-1.4400005340576136
2022-07-09,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.046829693877551,0.0276379343629343,24.63999938964844,0.4332,-0.013078070097604297,0.0
2022-07-10,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0489941052631579,0.0395205882352941,24.63999938964844,0.4332,0.0021644113856068986,0.0
2022-07-11,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.047337794676806,0.0396640267175572,26.170000076293945,0.4402,-0.0016563105863518987,1.5300006866455043
2022-07-12,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0487340136054421,0.0423630099728014,27.290000915527344,0.4233,0.0013962189286360963,1.1200008392333984
2022-07-13,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0607844280442804,0.0309527062999112,26.81999969482422,0.4139,0.012050414438838301,-0.470001220703125
2022-07-14,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0371294550810014,0.015642910798122,26.399999618530273,0.4168,-0.023654972963279,-0.4200000762939453
2022-07-15,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0529889605157131,0.0609801913875598,24.229999542236328,0.4045,0.0158595054347117,-2.1700000762939453
2022-07-16,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0443528819762122,0.0479689488910318,24.229999542236328,0.4045,-0.0086360785395009,0.0
2022-07-17,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.04421045943304,0.0546317099567099,24.229999542236328,0.4045,-0.00014242254317219788,0.0
2022-07-18,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0658018992568125,0.03328891966759,25.299999237060547,0.3901,0.0215914398237725,1.0699996948242188
2022-07-19,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0612091180866965,0.0535210152284264,24.5,0.4037,-0.004592781170116002,-0.7999992370605469
2022-07-20,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0689363028953229,0.0341287419651056,23.8799991607666,0.3863,0.007727184808626407,-0.6200008392333984
2022-07-21,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0318910153396639,0.0179466727438468,23.11000061035156,0.3744,-0.037045287555659,-0.7699985504150426
2022-07-22,risk_off,0.5700304658350703,0.3113617416926038,0.5700304658350703,0.11860779247232578,0.0540024669603524,0.0299034671532846,23.030000686645508,0.3685,0.022111451620688498,-0.07999992370605113
2022-07-23,risk_off,0.5700304658350703,0.3113617416926038,0.5700304658350703,0.11860779247232578,0.0168005917159763,0.0358060728744939,23.030000686645508,0.3685,-0.0372018752443761,0.0
2022-07-24,risk_off,0.5700304658350703,0.3113617416926038,0.5700304658350703,0.11860779247232578,0.0584005175983437,0.0324040709812108,23.030000686645508,0.3685,0.0415999258823674,0.0
2022-07-25,transition,0.49003335791383185,0.3347884696542197,0.17517817243194841,0.49003335791383185,0.0479713229252259,0.007936119402985,23.36000061035156,0.3557,-0.0104291946731178,0.32999992370605113
2022-07-26,risk_off,0.503815883898271,0.30499526388803827,0.503815883898271,0.1911888522136906,0.0588026521060842,0.005837758945386,24.690000534057617,0.3676,0.010831329180858301,1.3299999237060582
2022-07-27,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0592078925272879,0.0516137096774193,23.239999771118164,0.3772,0.0004052404212036981,-1.4500007629394531
2022-07-28,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0495609237536656,0.026151593453919,22.329999923706055,0.3957,-0.009646968773622297,-0.9099998474121094
2022-07-29,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0474502222222222,0.0146240035429583,21.329999923706055,0.3968,-0.0021107015314434027,-1.0
2022-07-30,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.0601070422535211,0.0924553211888782,21.329999923706055,0.3968,0.0126568200312989,0.0
2022-07-31,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,0.110040733197556,0.0515894845360824,21.329999923706055,0.3968,0.0499336909440349,0.0
