,compound,positive,negative,cross_asset_std,sent_crypto,sent_equities,sent_forex,sent_news,sent_social,returns,realized_vol,vix,vix_change,ciss,ciss_change,te_proxy,sent_momentum,sent_acceleration,sent_dispersion,max_divergence,garch_vol,long_run_vol,regime
2007-12-31,0.20262344,0.0,0.0,0.0,0.0,0.0,-0.6943738,0.0,0.0,-0.007399625374921781,0.23400400969647714,22.5,0.08486018554989339,0.2059,0.003500000000000003,0.3054026403978506,-0.16556533,-0.8994452799999999,0.5189314892218444,0.73387995,0.011944486284921209,0.008645789539509124,elevated
2008-01-02,-0.2726425,0.0,-0.32344696,0.07184835,0.0,0.0,-0.6943738,-0.32344696,0.0,-0.008754873810401298,0.22533190118267366,23.170000076293945,0.029777781168619732,0.241,0.03509999999999999,0.265328926117169,-0.326323896,-0.6631536920000001,0.19530457069249113,0.33970673200000007,0.01151545259170263,0.008645789539509124,elevated
2008-01-03,0.10086787,0.54239535,0.0,0.62441415,0.0,0.0,-0.6943738,0.54239535,0.0,-0.000482681570908583,0.21666682938319287,22.489999771118164,-0.029348308283844715,0.2435,0.0025000000000000022,0.21139461341841045,0.088924823,-0.326525574,0.43459907259260794,0.868920924,0.011320164459713353,0.008645789539509124,low_volatility
2008-01-04,-0.61029387,0.0,0.0,0.62441415,0.0,0.0,-0.6943738,0.54239535,0.0,-0.02450654636489258,0.21965708113338844,23.940000534057617,0.06447313373482366,0.2772,0.03370000000000001,0.16746935731917695,-0.07624710000000001,0.58707495,0.4690395196655621,0.66332205,0.010463612254300616,0.008645789539509124,elevated
2008-01-07,0.10896758,0.26210833,0.0,0.21657372,0.0,0.0,-0.6943738,0.26210833,0.0,-0.0008492866478654326,0.21509822444254886,23.790000915527344,-0.006265648086217879,0.2781,0.0009000000000000119,0.13306770341641538,0.50611058,1.0661081000000001,0.41221959167642397,0.8039997700000001,0.014097116192875219,0.008645789539509124,low_volatility
2008-01-08,-0.1790306,0.0,0.0,0.21657372,0.0,0.0,-0.6943738,0.26210833,0.0,-0.016148353897929235,0.18426074491631256,25.43000030517578,0.06893649964418613,0.268,-0.010099999999999998,0.1377986993192089,-0.38165404,-0.21608871000000002,0.11707236757238855,0.16556533,0.012991709046929437,0.008645789539509124,normal
2008-01-09,-0.029130667,0.0,-0.15783393,0.18201391,0.0,0.0,-0.6943738,-0.15783393,0.0,0.010510123887068179,0.1846774456943577,24.1200008392334,-0.05151393827060857,0.2864,0.018399999999999972,0.11301025628955153,0.243511833,0.569835729,0.3644788149325571,0.727669659,0.013806264206947996,0.008645789539509124,low_volatility
2008-01-10,-0.02756033,0.0,-0.02756033,0.18201391,0.0,0.0,-0.6943738,-0.02756033,0.0,0.006554055883548404,0.18764201052461557,23.450000762939453,-0.02777777997437414,0.2912,0.0048000000000000265,0.061288195057196404,-0.1284282,-0.21735302299999998,0.0949589539925106,0.18979269299999998,0.013281420677771383,0.008645789539509124,normal
2008-01-11,0.22099204,0.0,0.0,0.18201391,0.0,0.0,-0.6943738,-0.02756033,0.0,-0.008068533670964606,0.18734667903160268,23.68000030517578,0.009808082505473603,0.286,-0.005200000000000038,0.01366369320054895,0.8312859100000001,0.9075330100000001,0.05391484145580882,0.07624710000000001,0.012438298217782258,0.008645789539509124,low_volatility
2008-01-14,-0.24889126,0.0,0.0,0.18201391,0.0,0.0,-0.6943738,-0.02756033,0.0,0.008063038337955852,0.17836238280186348,22.899999618530277,-0.03293921776153941,0.2822,-0.00379999999999997,0.023475730973511064,-0.35785884,-0.86396942,0.3578742231482567,0.50611058,0.01202385157157125,0.008645789539509124,elevated
2008-01-15,-0.6340618,0.0,0.0,0.18201391,0.0,0.0,-0.6943738,-0.02756033,0.0,-0.0220131535317879,0.18840661645569765,23.34000015258789,0.019213997440487907,0.3438,0.06159999999999999,0.03227347784270421,-0.45503119999999997,-0.07337715999999994,0.26987015975124184,0.38165404,0.011453902553408755,0.008645789539509124,elevated
2008-01-16,-0.19280788,0.0,0.0,0.18201391,0.0,0.0,-0.6943738,-0.02756033,0.0,-0.008612449373863629,0.18364865504487382,24.3799991607666,0.04455865472920317,0.3732,0.02939999999999998,0.031900136443327,-0.163677213,-0.407189046,0.17218886841346612,0.243511833,0.01404608889348693,0.008645789539509124,elevated
2008-01-17,-0.49050814,0.0,0.0,0.18201391,0.0,0.0,-0.6943738,-0.02756033,0.0,-0.025916259889746218,0.18153432935141772,28.459999084472656,0.16735028975192812,0.3797,0.006500000000000006,0.16452142399078049,-0.46294780999999996,-0.33451960999999997,0.09081245111558216,0.1284282,0.013485953452852063,0.008645789539509124,elevated
