date,cross_asset_ensemble_mean,cross_asset_ensemble_std,cross_asset_vader_mean,cross_asset_finbert_mean,cross_asset_roberta_mean,cross_asset_textblob_mean,cross_asset_distilbert_mean,cross_asset_count,crypto_ensemble_mean,crypto_ensemble_std,crypto_vader_mean,crypto_finbert_mean,crypto_roberta_mean,crypto_textblob_mean,crypto_distilbert_mean,crypto_count,equities_ensemble_mean,equities_ensemble_std,equities_vader_mean,equities_finbert_mean,equities_roberta_mean,equities_textblob_mean,equities_distilbert_mean,equities_count,forex_ensemble_mean,forex_ensemble_std,forex_vader_mean,forex_finbert_mean,forex_roberta_mean,forex_textblob_mean,forex_distilbert_mean,forex_count,news_ensemble_mean,news_ensemble_std,news_vader_mean,news_finbert_mean,news_roberta_mean,news_textblob_mean,news_distilbert_mean,news_count,social_ensemble_mean,social_ensemble_std,social_vader_mean,social_finbert_mean,social_roberta_mean,social_textblob_mean,social_distilbert_mean,social_count,cross_asset_mean,cross_asset_std,compound,positive,negative,neutral,total_count
2013-04-09,,,,,,,,,,,,,,,,,0.030198539,0.3035114,0.05130086,0.1313872,0.08145392,0.040565412,-0.36730427,465.0,,,,,,,,,-0.41749656,0.3463827,-0.17,-0.39829636,-0.3790749,-0.35,-0.98108196,2.0,,,,,,,,,-0.19364901,0.31656823,-0.19364901,0.015099269,-0.20874828,0.77615243,467.0
2013-04-10,,,,,,,,,,,,,,,,,0.01839048,0.32705677,0.052228093,0.11377824,0.06645685,0.03754885,-0.38612643,509.0,,,,,,,,,0.22157493,0.16057798,0.0,0.07006626,0.47096708,0.1590909,0.49640867,4.0,,,,,,,,,0.119982705,0.1436731,0.119982705,0.119982705,0.0,0.8800173,513.0
2013-04-11,,,,,,,,,,,,,,,,,0.02080081,0.33396673,0.06103685,0.10164509,0.06558179,0.041706342,-0.35213146,483.0,,,,,,,,,-0.12882116,0.012501509,0.2294,-0.044129733,-0.14183298,-0.03888889,-0.94179016,2.0,,,,,,,,,-0.054010175,0.105798714,-0.054010175,0.010400405,-0.06441058,0.925189,485.0
2013-04-12,-0.56301,,0.0,-0.96547157,-0.4679009,-0.15555556,-0.9990439,1.0,,,,,,,,,0.017986527,0.32241166,0.07434652,0.08821026,0.07408637,0.040582348,-0.3769083,402.0,,,,,,,,,-0.14189935,0.4277739,0.16468,-0.3106348,-0.20786056,0.065,-0.25490656,5.0,,,,,,,,,-0.22897427,0.30012625,-0.22897427,0.0059955087,-0.23496978,0.7590347,408.0
2013-04-13,,,,,,,,,,,,,,,,,0.050455857,0.46452427,0.12934166,-0.0761689,0.1379816,0.118844695,0.0052487603,12.0,,,,,,,,,,,,,,,,,,,,,,,,,0.050455857,,0.050455857,0.050455857,0.0,0.94954413,12.0
2013-04-14,,,,,,,,,,,,,,,,,0.026899219,0.2945264,-0.0059000026,0.11661553,0.10918461,0.014285714,-0.30015,23.0,,,,,,,,,,,,,,,,,,,,,,,,,0.026899219,,0.026899219,0.026899219,0.0,0.9731008,23.0
2013-04-15,,,,,,,,,,,,,,,,,-0.012315373,0.33090875,0.041664187,0.076377355,0.035660654,0.020780858,-0.44406483,511.0,,,,,,,,,-0.009270132,0.39526215,0.050575,-0.22692446,0.102002084,0.25,-0.036716476,4.0,,,,,,,,,-0.010792753,0.0021533107,-0.010792753,0.0,-0.010792753,0.98920727,515.0
2013-04-16,-0.43403965,,0.4215,-0.95190114,-0.28964102,-0.15555556,-0.989977,1.0,,,,,,,,,0.0064020273,0.33403096,0.052153394,0.08655619,0.052621953,0.023254974,-0.3719032,427.0,,,,,,,,,0.18203366,0.30714825,-0.048133332,0.062186148,0.34622693,0.12878788,0.5517623,3.0,,,,,,,,,-0.08186799,0.31738034,-0.08186799,0.062811896,-0.14467989,0.7925082,431.0
2013-04-17,,,,,,,,,,,,,,,,,-0.0055689807,0.33632946,0.0654629,0.055313017,0.04421345,0.034516875,-0.40397254,585.0,,,,,,,,,-0.13502166,0.11926926,-0.0086,-0.00031448653,-0.13667832,0.11666667,-0.90979713,3.0,,,,,,,,,-0.07029532,0.091536865,-0.07029532,0.0,-0.07029532,0.92970467,588.0
2013-04-18,,,,,,,,,,,,,,,,,-0.03582304,0.32236922,0.03625092,0.031044563,0.04409905,0.033282034,-0.54005224,542.0,,,,,,,,,-0.04135099,0.18706948,0.27985,0.042529788,-0.08004801,0.25,-0.94681144,2.0,,,,,,,,,-0.038587015,0.0039088516,-0.038587015,0.0,-0.038587015,0.96141297,544.0
2013-04-19,,,,,,,,,,,,,,,,,0.009837776,0.31038275,0.029320842,0.12127506,0.05844783,0.028576095,-0.41393843,451.0,,,,,,,,,0.017254855,0.17004097,-0.03558,0.078960806,0.19979917,0.032857142,-0.43844867,5.0,,,,,,,,,0.013546316,0.0052446667,0.013546316,0.013546316,0.0,0.9864537,456.0
2013-04-20,,,,,,,,,,,,,,,,,0.045491498,0.3697486,0.17,-0.25128368,0.17386419,0.048504274,0.3409086,13.0,,,,,,,,,,,,,,,,,,,,,,,,,0.045491498,,0.045491498,0.045491498,0.0,0.9545085,13.0
2013-04-21,,,,,,,,,,,,,,,,,0.18334332,0.241026,0.21513334,0.03936164,0.3220204,0.15,0.25160167,9.0,,,,,,,,,,,,,,,,,,,,,,,,,0.18334332,,0.18334332,0.18334332,0.0,0.8166567,9.0
2013-04-22,,,,,,,,,,,,,,,,,-0.009284312,0.32220322,0.045127504,0.0908133,0.05134068,0.03831407,-0.50999445,549.0,,,,,,,,,0.25221682,,0.0772,0.05883515,0.42799228,0.0,0.89886194,1.0,,,,,,,,,0.12146625,0.18490921,0.12146625,0.12610841,-0.004642156,0.86924946,550.0
2013-04-23,,,,,,,,,,,,,,,,,-0.0037121887,0.31734216,0.039743073,0.09189843,0.060355812,0.028389698,-0.46815956,664.0,,,,,,,,,-0.33002588,0.33107468,-0.20185,-0.40637696,-0.33238623,-0.13680555,-0.5199116,6.0,,,,,,,,,-0.16686903,0.23073862,-0.16686903,0.0,-0.16686903,0.83313096,670.0
2013-04-24,,,,,,,,,,,,,,,,,-0.045463026,0.2968657,0.0113413595,0.054637138,0.033113763,0.015581932,-0.59911853,706.0,,,,,,,,,-0.469406,0.14409404,-0.5263,-0.16812153,-0.6383209,-0.28,-0.9888523,3.0,,,,,,,,,-0.25743452,0.29977298,-0.25743452,0.0,-0.25743452,0.7425655,709.0
2013-04-25,,,,,,,,,,,,,,,,,-0.016203834,0.27732262,0.0322533,0.119284205,0.069410734,0.025155058,-0.6401977,758.0,,,,,,,,,0.012544888,0.26339862,-0.068,0.16228202,0.06854171,-0.16,-0.18042934,5.0,,,,,,,,,-0.0018294728,0.020328416,-0.0018294728,0.006272444,-0.008101917,0.9856256,763.0
2013-04-26,,,,,,,,,,,,,,,,,-0.048554294,0.35728368,0.038625762,0.009698112,0.008043502,0.03409962,-0.5208049,458.0,,,,,,,,,0.061488427,0.16472363,0.0,0.061175123,0.06260935,-0.025,0.23875085,4.0,,,,,,,,,0.0064670667,0.07781196,0.0064670667,0.030744214,-0.024277147,0.94497865,462.0
2013-04-27,,,,,,,,,,,,,,,,,0.0055496143,0.2616148,0.05918947,-0.081579335,0.05160213,0.103947364,-0.047590572,19.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0055496143,,0.0055496143,0.0055496143,0.0,0.9944504,19.0
2013-04-28,,,,,,,,,,,,,,,,,-0.06664942,0.16957144,0.017060002,-0.07658915,0.03135466,-0.03142857,-0.39859325,15.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.06664942,,-0.06664942,0.0,-0.06664942,0.93335056,15.0
2013-04-29,,,,,,,,,,,,,,,,,-0.02438315,0.30672985,0.04547313,0.07178942,0.0415333,0.03050077,-0.55631584,588.0,,,,,,,,,0.066431,0.53770673,-0.249825,0.3302076,0.17298098,-0.003806822,-0.26148874,4.0,,,,,,,,,0.021023925,0.0642153,0.021023925,0.0332155,-0.012191575,0.9545929,592.0
2013-04-30,,,,,,,,,,,,,,,,,-0.018701369,0.3013032,0.031061582,0.102646574,0.0676515,0.019480484,-0.60760325,695.0,,,,,,,,,0.26099393,0.1472028,0.0,0.041033242,0.49590617,0.0,0.9935559,2.0,,,,,,,,,0.12114628,0.19777444,0.12114628,0.13049696,-0.0093506845,0.86015236,697.0
2013-05-01,-0.37886873,,0.0,-0.7980714,-0.031321943,0.0,-0.97312766,1.0,,,,,,,,,-0.015196094,0.30203864,0.043038763,0.10919131,0.051163424,0.031756382,-0.5931884,681.0,,,,,,,,,-0.21353391,0.32906356,-0.13705,-0.2371326,-0.20821202,0.017045455,-0.5104862,4.0,,,,,,,,,-0.2025329,0.18208574,-0.2025329,0.0,-0.2025329,0.7974671,686.0
2013-05-02,-0.30078813,,-0.4019,-0.17086059,-0.21887898,0.0,-0.93854576,1.0,,,,,,,,,-0.04764474,0.30105293,0.017411234,0.070072,0.018727606,0.0119753145,-0.63188535,721.0,,,,,,,,,0.2450316,0.14562061,0.1909,0.33438712,0.45807192,0.0,-0.07820904,2.0,,,,,,,,,-0.03446709,0.27314836,-0.03446709,0.0816772,-0.11614429,0.8021785,724.0
2013-05-03,-0.06146176,0.77806073,-0.0094500035,-0.33066958,0.2186649,-0.07777778,-0.010397315,2.0,,,,,,,,,-0.015779318,0.3386993,0.04174918,0.06508235,0.036562525,0.029180568,-0.4538698,488.0,,,,,,,,,0.25031075,0.45621476,0.37616667,-0.019677604,0.5027873,0.1977778,0.2840775,3.0,,,,,,,,,0.05768989,0.16837107,0.05768989,0.083436914,-0.025747025,0.8908161,493.0
2013-05-04,,,,,,,,,,,,,,,,,0.24426937,0.12738475,0.23397776,0.14804955,0.34153023,0.039074074,0.51092994,9.0,,,,,,,,,,,,,,,,,,,,,,,,,0.24426937,,0.24426937,0.24426937,0.0,0.7557306,9.0
2013-05-05,,,,,,,,,,,,,,,,,0.27082536,0.34063062,0.32018572,0.1812753,0.38268328,0.22857143,0.23919822,7.0,,,,,,,,,,,,,,,,,,,,,,,,,0.27082536,,0.27082536,0.27082536,0.0,0.7291746,7.0
2013-05-06,,,,,,,,,,,,,,,,,-0.01518325,0.32650876,0.036368523,0.08102206,0.046392523,0.038849987,-0.51020896,521.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.01518325,,-0.01518325,0.0,-0.01518325,0.98481673,521.0
2013-05-07,,,,,,,,,,,,,,,,,-0.007611371,0.28439492,0.058755524,0.1111567,0.05742768,0.024292046,-0.5660634,706.0,,,,,,,,,0.20344922,0.1490324,0.0,0.3331349,0.69301367,0.13848484,-0.72975576,2.0,,,,,,,,,0.09791893,0.14924237,0.09791893,0.10172461,-0.0038056856,0.8944697,708.0
2013-05-08,,,,,,,,,,,,,,,,,-0.0033792038,0.30324668,0.05886332,0.12144408,0.04560322,0.025017193,-0.5351624,668.0,,,,,,,,,-0.24490848,0.18544936,-0.148,-0.15515754,-0.16685198,-0.025,-0.9906702,2.0,,,,,,,,,-0.12414385,0.17078699,-0.12414385,0.0,-0.12414385,0.87585616,670.0
2013-05-09,,,,,,,,,,,,,,,,,-0.033646107,0.3015822,0.04284839,0.06798371,0.018764075,0.03295622,-0.57388514,622.0,,,,,,,,,-0.27239046,0.12582193,0.0097,-0.3325109,-0.1446704,-0.07539683,-0.99765867,3.0,,,,,,,,,-0.15301828,0.16881774,-0.15301828,0.0,-0.15301828,0.8469817,625.0
2013-05-10,,,,,,,,,,,,,,,,,-0.0187428,0.33768404,0.060654737,0.048202053,0.03302788,0.034106635,-0.46159202,380.0,,,,,,,,,0.3542021,0.30063522,0.1591,0.2641633,0.39574677,0.15,0.9930651,2.0,,,,,,,,,0.16772965,0.26371187,0.16772965,0.17710105,-0.0093714,0.8135276,382.0
2013-05-11,,,,,,,,,,,,,,,,,0.009209488,0.36595717,0.098966666,0.08554562,-0.009173466,-0.050925925,-0.21936533,9.0,,,,,,,,,,,,,,,,,,,,,,,,,0.009209488,,0.009209488,0.009209488,0.0,0.9907905,9.0
2013-05-12,,,,,,,,,,,,,,,,,0.1389613,0.41310468,0.20887274,0.21821031,0.15356006,0.07703168,-0.13129634,11.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1389613,,0.1389613,0.1389613,0.0,0.8610387,11.0
2013-05-13,0.304754,,0.0,0.90583766,0.20077862,0.0,-0.22811937,1.0,,,,,,,,,0.013977169,0.33082908,0.058177993,0.10716837,0.047398146,0.04973968,-0.38790655,468.0,,,,,,,,,-0.07519001,0.26425815,-0.17566665,-0.08633145,-0.064252585,0.0,0.0063137016,3.0,,,,,,,,,0.081180386,0.1986871,0.081180386,0.10624372,-0.025063336,0.86869293,472.0
2013-05-14,,,,,,,,,,,,,,,,,0.03520058,0.3059972,0.06959892,0.13810489,0.08882306,0.042045034,-0.3877471,463.0,,,,,,,,,0.06954395,0.26394588,0.048800003,-0.01728634,0.17161922,0.0,0.183129,6.0,,,,,,,,,0.052372266,0.02428443,0.052372266,0.052372266,0.0,0.9476277,469.0
2013-05-15,-0.4663424,,0.0,-0.77521265,-0.40377882,0.0,-0.9851498,1.0,,,,,,,,,0.02253898,0.3201668,0.06481791,0.11939373,0.050705437,0.041790117,-0.35860032,536.0,,,,,,,,,0.36545005,,0.0,0.15447655,0.80059254,0.0,0.9362239,1.0,,,,,,,,,-0.026117781,0.41802546,-0.026117781,0.12932968,-0.15544747,0.71522284,538.0
2013-05-16,-0.530966,,0.0,-0.9467712,-0.36870787,-0.15555556,-0.98782843,1.0,,,,,,,,,-0.005098333,0.31537974,0.027613537,0.09548117,0.041808017,0.03145924,-0.43598518,458.0,,,,,,,,,0.024871528,0.4983522,0.38250002,-0.27655974,0.101320244,0.28333333,-0.16935219,3.0,,,,,,,,,-0.1703976,0.31262073,-0.1703976,0.00829051,-0.17868811,0.81302136,462.0
2013-05-17,,,,,,,,,,,,,,,,,-0.043346096,0.34004936,0.020217713,0.017532904,0.009375657,0.03707243,-0.47675136,350.0,,,,,,,,,-0.023072422,0.37353936,0.20226668,-0.1839592,0.060438056,0.14999999,-0.2989575,3.0,,,,,,,,,-0.033209257,0.014335653,-0.033209257,0.0,-0.033209257,0.96679074,353.0
2013-05-18,,,,,,,,,,,,,,,,,0.055736102,0.27753633,0.026515383,0.104949564,0.119230755,0.061263736,-0.15598348,13.0,,,,,,,,,,,,,,,,,,,,,,,,,0.055736102,,0.055736102,0.055736102,0.0,0.9442639,13.0
2013-05-19,,,,,,,,,,,,,,,,,-0.019105464,0.42315376,-0.005499995,-0.06883919,0.07997716,0.05,-0.1824501,5.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.019105464,,-0.019105464,0.0,-0.019105464,0.98089457,5.0
2013-05-20,,,,,,,,,,,,,,,,,0.026378626,0.32724983,0.083681725,0.118609436,0.061625306,0.038085077,-0.37235287,509.0,,,,,,,,,0.019356102,0.29960096,-0.068875,0.04227465,0.14542522,-0.05,-0.08837572,4.0,,,,,,,,,0.022867363,0.0049656746,0.022867363,0.022867363,0.0,0.9771326,513.0
2013-05-21,0.66339046,,0.4939,0.91581047,0.6411036,0.0,0.9945404,1.0,,,,,,,,,0.029178001,0.32465205,0.08048093,0.10821882,0.07873691,0.050008405,-0.36532667,472.0,,,,,,,,,0.39487213,0.26720732,0.10115,0.2437183,0.5806945,0.25,0.98656714,2.0,,,,,,,,,0.3624802,0.3183446,0.3624802,0.3624802,0.0,0.63751984,475.0
2013-05-22,,,,,,,,,,,,,,,,,-0.018585108,0.3244541,0.0419243,0.05594154,0.027455209,0.027021252,-0.43335286,502.0,,,,,,,,,0.12126958,0.18177015,0.050575,0.046883844,0.17657964,0.125,0.2989253,4.0,,,,,,,,,0.051342238,0.098892204,0.051342238,0.06063479,-0.009292554,0.93007267,506.0
2013-05-23,-0.3913768,,0.0,-0.71652806,-0.17852084,0.0,-0.9826526,1.0,,,,,,,,,-0.024723873,0.31598267,0.017133407,0.05800735,0.031138279,0.029907718,-0.46069375,458.0,,,,,,,,,0.11181833,0.35628483,0.0,0.048623838,0.37258685,0.0,0.027813315,2.0,,,,,,,,,-0.10142746,0.26021898,-0.10142746,0.037272777,-0.13870023,0.824027,461.0
2013-05-24,,,,,,,,,,,,,,,,,-0.03865979,0.34046164,0.048539333,-0.008252028,0.017335227,0.04123848,-0.4373662,300.0,,,,,,,,,-0.0109396335,0.19970983,-0.1994,0.13400161,0.18239774,-9.313226e-10,-0.48821664,4.0,,,,,,,,,-0.024799712,0.01960111,-0.024799712,0.0,-0.024799712,0.9752003,304.0
2013-05-25,,,,,,,,,,,,,,,,,-0.005153753,0.22750601,0.0285875,-0.20298725,0.11130463,-0.0062500006,0.2069976,8.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.005153753,,-0.005153753,0.0,-0.005153753,0.9948462,8.0
2013-05-26,,,,,,,,,,,,,,,,,0.01726365,0.28553236,0.049990915,-0.123408556,0.19514032,0.018181818,-0.036818232,11.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01726365,,0.01726365,0.01726365,0.0,0.98273635,11.0
2013-05-27,,,,,,,,,,,,,,,,,0.004026856,0.18894473,0.070907995,0.051418684,0.013866599,-0.006,-0.22442707,25.0,,,,,,,,,,,,,,,,,,,,,,,,,0.004026856,,0.004026856,0.004026856,0.0,0.99597317,25.0
2013-05-28,0.45527235,,0.5106,0.837422,-0.0031385794,0.0,0.789001,1.0,,,,,,,,,0.01397119,0.31825358,0.07668164,0.082472146,0.044030946,0.03998651,-0.33748174,425.0,,,,,,,,,0.050038252,0.5439565,0.0,-0.020172663,0.12949476,0.18305555,0.008692548,4.0,,,,,,,,,0.17309393,0.24503817,0.17309393,0.17309393,0.0,0.8269061,430.0
2013-05-29,,,,,,,,,,,,,,,,,-0.0031955077,0.33204716,0.065764494,0.06795004,0.05161766,0.045264915,-0.44258612,445.0,,,,,,,,,0.08300233,0.25327802,-0.016633332,0.1713342,0.11746952,0.26666668,-0.24097265,3.0,,,,,,,,,0.03990341,0.060951073,0.03990341,0.041501164,-0.0015977538,0.9569011,448.0
2013-05-30,-0.46872187,,0.3818,-0.96484345,-0.41366765,-0.15555556,-0.9274754,1.0,,,,,,,,,0.031949766,0.32185704,0.07551681,0.12904881,0.06369367,0.057342548,-0.36502898,452.0,,,,,,,,,-0.06518975,0.08142073,-0.01538,-0.03325259,-0.010287437,0.0045833327,-0.39932498,5.0,,,,,,,,,-0.16732061,0.2655015,-0.16732061,0.010649922,-0.17797053,0.81137955,458.0
2013-05-31,,,,,,,,,,,,,,,,,0.021786435,0.31514135,0.08448947,0.08740078,0.06659674,0.053998493,-0.35813662,399.0,,,,,,,,,-0.5630674,0.036190234,0.0386,-0.8603407,-0.64334965,-0.12777779,-0.9971102,2.0,,,,,,,,,-0.27064046,0.4135541,-0.27064046,0.010893217,-0.2815337,0.70757306,401.0
2013-06-01,,,,,,,,,,,,,,,,,0.1465616,0.24878159,0.08587059,0.17323981,0.14446373,0.13983956,0.18182027,17.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1465616,,0.1465616,0.1465616,0.0,0.8534384,17.0
2013-06-02,,,,,,,,,,,,,,,,,0.1496179,0.22701225,0.13541876,0.119566105,0.22943458,0.13224432,0.103786364,16.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1496179,,0.1496179,0.1496179,0.0,0.8503821,16.0
2013-06-03,-0.07035582,,0.0,-0.5984393,0.03306528,0.0,0.8671211,1.0,,,,,,,,,0.05793733,0.33699062,0.06974064,0.1533293,0.09855113,0.037211873,-0.25874966,502.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.006209243,0.09071696,-0.006209243,0.028968666,-0.03517791,0.9358534,503.0
2013-06-04,-0.09511206,,-0.4019,0.24196404,-0.0695074,0.0,-0.6239419,1.0,,,,,,,,,0.0020665259,0.3298836,0.077270724,0.06307629,0.060429193,0.0440847,-0.4220077,509.0,,,,,,,,,0.0375208,0.19493021,0.11956667,-0.030380497,0.14549688,0.0,-0.09422606,6.0,,,,,,,,,-0.018508246,0.06866848,-0.018508246,0.013195775,-0.03170402,0.95510024,516.0
2013-06-05,,,,,,,,,,,,,,,,,0.0044519375,0.33871213,0.06596341,0.05415568,0.046850022,0.03883951,-0.3312584,492.0,,,,,,,,,-0.083619684,0.39909455,0.0985,-0.2215265,0.07240348,0.0625,-0.47019812,4.0,,,,,,,,,-0.039583873,0.06227604,-0.039583873,0.0022259688,-0.041809842,0.95596415,496.0
2013-06-06,,,,,,,,,,,,,,,,,-0.011887326,0.325226,0.041838396,0.073491916,0.041588273,0.023864478,-0.44862702,461.0,,,,,,,,,-0.0141157145,0.35666806,-0.05676666,0.103449576,-0.05801639,-0.175,0.0046331584,6.0,,,,,,,,,-0.01300152,0.0015757086,-0.01300152,0.0,-0.01300152,0.9869985,467.0
2013-06-07,0.14559923,0.51063716,-0.0094500035,0.32484937,0.18425663,0.0,-0.0016677976,2.0,,,,,,,,,-0.013171948,0.3091304,0.04220641,0.06296825,0.020762967,0.023824872,-0.3914566,390.0,,,,,,,,,-0.0070694387,,0.0516,0.04162438,0.23062916,0.3,-0.9992748,1.0,,,,,,,,,0.04178595,0.08995671,0.04178595,0.04853308,-0.006747129,0.9447198,393.0
2013-06-08,,,,,,,,,,,,,,,,,0.23788396,0.23553532,0.14826,0.15992652,0.31585878,0.16893938,0.48020825,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.23788396,,0.23788396,0.23788396,0.0,0.7621161,5.0
2013-06-09,,,,,,,,,,,,,,,,,0.03803361,0.38568595,0.053663634,0.0648587,0.18694836,0.0411157,-0.35338572,11.0,,,,,,,,,,,,,,,,,,,,,,,,,0.03803361,,0.03803361,0.03803361,0.0,0.9619664,11.0
2013-06-10,,,,,,,,,,,,,,,,,0.028796786,0.3132279,0.104914755,0.09260888,0.08208777,0.030144218,-0.35283977,488.0,,,,,,,,,-0.014613196,,0.0,0.042179286,0.09393193,0.0,-0.41021764,1.0,,,,,,,,,0.007091795,0.030695492,0.007091795,0.014398393,-0.007306598,0.978295,489.0
2013-06-11,,,,,,,,,,,,,,,,,0.011230838,0.31204516,0.08556765,0.06654547,0.04874739,0.04414249,-0.34650573,507.0,,,,,,,,,0.21189891,0.345355,0.4872,-0.039781336,0.5198745,0.109595954,-0.08550036,3.0,,,,,,,,,0.111564875,0.14189376,0.111564875,0.111564875,0.0,0.8884351,510.0
2013-06-12,,,,,,,,,,,,,,,,,-0.01176429,0.3140484,0.061393015,0.04971378,0.026947524,0.032590788,-0.39697415,444.0,,,,,,,,,0.077285014,0.19253585,-0.14756666,0.5530262,0.14571305,0.07,-0.9043614,3.0,,,,,,,,,0.032760363,0.06296737,0.032760363,0.038642507,-0.005882145,0.95547533,447.0
2013-06-13,0.5772664,,0.0,0.91997516,0.66641366,0.0,0.9853657,1.0,,,,,,,,,0.0058033294,0.31791764,0.09239434,0.06778508,0.03485208,0.035551462,-0.36688316,459.0,,,,,,,,,-0.2582443,0.1647773,0.0,-0.25542715,-0.21392144,-0.014583333,-0.9849603,3.0,,,,,,,,,0.108275145,0.42707714,0.108275145,0.19435658,-0.08608144,0.719562,463.0
2013-06-14,,,,,,,,,,,,,,,,,0.02841802,0.3360822,0.0880693,0.09977895,0.06421758,0.04774203,-0.33038437,381.0,,,,,,,,,0.03393402,0.25493842,0.060125,-0.016231252,0.12575084,0.125,-0.15463883,4.0,,,,,,,,,0.03117602,0.003900401,0.03117602,0.03117602,0.0,0.96882397,385.0
2013-06-15,,,,,,,,,,,,,,,,,0.05812546,0.25516647,0.08032727,0.1907685,0.09304282,0.12575758,-0.44425172,11.0,,,,,,,,,,,,,,,,,,,,,,,,,0.05812546,,0.05812546,0.05812546,0.0,0.94187456,11.0
2013-06-16,,,,,,,,,,,,,,,,,0.12478889,0.2021585,0.18005715,0.18433395,0.16686273,-0.039285716,-0.027049217,14.0,,,,,,,,,,,,,,,,,,,,,,,,,0.12478889,,0.12478889,0.12478889,0.0,0.8752111,14.0
2013-06-17,,,,,,,,,,,,,,,,,0.023641031,0.31907195,0.08805542,0.09838382,0.050965615,0.036258638,-0.32710427,480.0,,,,,,,,,-0.44871986,,0.0,-0.5059878,-0.6637561,0.0,-0.9972774,1.0,,,,,,,,,-0.21253942,0.3340096,-0.21253942,0.011820516,-0.22435993,0.7638196,481.0
2013-06-18,0.09473773,,0.0,0.7743146,-0.113241106,0.0,-0.9514025,1.0,,,,,,,,,0.032154545,0.3095969,0.0721587,0.123943724,0.066257596,0.036580365,-0.32995656,494.0,,,,,,,,,0.16446549,0.44148165,0.19946666,0.075919785,0.14629154,0.16666667,0.36747465,3.0,,,,,,,,,0.09711925,0.06618761,0.09711925,0.09711925,0.0,0.9028807,498.0
2013-06-19,,,,,,,,,,,,,,,,,-0.022913206,0.31486225,0.051257834,0.019374335,0.022230849,0.021733327,-0.37482327,517.0,,,,,,,,,0.080137424,0.32766458,0.29343334,-0.06588278,0.15713435,-0.008333334,0.059720933,3.0,,,,,,,,,0.028612109,0.0728678,0.028612109,0.040068712,-0.011456603,0.9484747,520.0
2013-06-20,0.11848763,,0.0,0.015356835,-0.03505101,0.0,0.9796109,1.0,,,,,,,,,0.015758416,0.34465683,0.09562408,0.06571025,0.05358648,0.04429313,-0.33311048,465.0,,,,,,,,,0.028775712,0.1627697,0.0,0.01588779,0.073558554,0.020833334,0.022535801,4.0,,,,,,,,,0.054340582,0.055932947,0.054340582,0.054340582,0.0,0.9456594,470.0
2013-06-21,,,,,,,,,,,,,,,,,-0.020075737,0.33603683,0.052461296,0.03964616,0.02542958,0.021339066,-0.41061148,385.0,,,,,,,,,-0.13941596,0.043318547,0.0,-0.5678313,0.13503173,0.0,0.03418711,2.0,,,,,,,,,-0.07974585,0.08438628,-0.07974585,0.0,-0.07974585,0.9202542,387.0
2013-06-22,,,,,,,,,,,,,,,,,0.19150715,0.39617103,0.24112499,0.2590131,0.16544129,0.21944445,-0.027490094,12.0,,,,,,,,,,,,,,,,,,,,,,,,,0.19150715,,0.19150715,0.19150715,0.0,0.80849284,12.0
2013-06-23,,,,,,,,,,,,,,,,,0.083267,0.13213073,0.03316,-0.060502358,0.1411183,0.0,0.48541537,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.083267,,0.083267,0.083267,0.0,0.916733,5.0
2013-06-24,,,,,,,,,,,,,,,,,-0.008495655,0.3130636,0.055279672,0.05500244,0.03760432,0.02725649,-0.390856,492.0,,,,,,,,,0.060834493,0.2479411,0.09663334,0.19021435,0.070068456,0.0,-0.27394685,3.0,,,,,,,,,0.02616942,0.04902382,0.02616942,0.030417247,-0.0042478275,0.9653349,495.0
2013-06-25,0.273136,0.21777742,0.2553,0.41931924,-0.0979228,0.0,0.94968534,2.0,,,,,,,,,0.0035819525,0.321107,0.09796302,0.054794032,0.027024228,0.045767378,-0.35508984,503.0,,,,,,,,,0.12765875,0.38206607,0.20695,0.18490142,0.2620513,0.15833335,-0.43384448,4.0,,,,,,,,,0.13479222,0.13491853,0.13479222,0.13479222,0.0,0.8652078,509.0
2013-06-26,-0.46691296,,0.3818,-0.9649098,-0.41119993,-0.15555556,-0.91777396,1.0,,,,,,,,,0.053747956,0.33143663,0.11132868,0.13227314,0.086297534,0.040034655,-0.28032196,537.0,,,,,,,,,0.09286462,0.35741702,0.100475,-0.0062580835,0.17813584,0.03409091,0.21748705,4.0,,,,,,,,,-0.1067668,0.31250834,-0.1067668,0.048870858,-0.15563765,0.79549146,542.0
2013-06-27,-0.53238434,,0.0,-0.95546305,-0.52588814,0.17222223,-0.9908628,1.0,,,,,,,,,0.036878016,0.30950123,0.08017372,0.108220585,0.06768645,0.039029546,-0.27019036,468.0,,,,,,,,,-0.12273181,0.06622868,0.0,0.044068396,-0.061879992,0.025,-0.9932655,2.0,,,,,,,,,-0.20607938,0.29364097,-0.20607938,0.012292672,-0.21837205,0.76933527,471.0
