date,compound_mean,compound_std,compound_median,volume,pct_positive,pct_negative,pct_neutral,positive_mean,negative_mean,neutral_mean,reliability
2008-09-26,-0.48740212991833687,,-0.48740212991833687,1,0.0,1.0,0.0,0.028920244425535202,0.5163223743438721,0.454757422208786,very_low
2008-09-29,-0.42694486305117607,,-0.42694486305117607,1,0.0,0.0,1.0,0.04133154824376106,0.46827641129493713,0.4903920888900757,very_low
2008-09-30,-0.811880050227046,,-0.811880050227046,1,0.0,1.0,0.0,0.019675197079777718,0.8315552473068237,0.1487695425748825,very_low
2008-10-01,-0.8746001422405243,,-0.8746001422405243,1,0.0,1.0,0.0,0.01793542504310608,0.8925355672836304,0.08952895551919937,very_low
2008-10-02,-0.37703076377511024,,-0.37703076377511024,1,0.0,0.0,1.0,0.03525673970580101,0.41228750348091125,0.552455723285675,very_low
2008-10-03,-0.7954715490341187,,-0.7954715490341187,1,0.0,1.0,0.0,0.035844504833221436,0.8313160538673401,0.13283950090408325,very_low
2008-10-06,-0.9043284952640533,,-0.9043284952640533,1,0.0,1.0,0.0,0.02265670895576477,0.9269852042198181,0.05035813897848129,very_low
2008-10-07,-0.42876241356134415,,-0.42876241356134415,1,0.0,1.0,0.0,0.06590624898672104,0.4946686625480652,0.4394250810146332,very_low
2008-10-08,-0.29124582186341286,,-0.29124582186341286,1,0.0,0.0,1.0,0.04080682620406151,0.33205264806747437,0.6271405220031738,very_low
2008-10-09,-0.8920382680371404,,-0.8920382680371404,1,0.0,1.0,0.0,0.013857084326446056,0.9058953523635864,0.08024755865335464,very_low
2008-10-10,-0.9281410425901413,,-0.9281410425901413,1,0.0,1.0,0.0,0.010017648339271545,0.9381586909294128,0.051823634654283524,very_low
2008-10-13,0.07770495116710663,,0.07770495116710663,1,0.0,0.0,1.0,0.22555433213710785,0.14784938097000122,0.6265962719917297,very_low
2008-10-14,-0.10340257734060287,,-0.10340257734060287,1,0.0,0.0,1.0,0.07858116179704666,0.18198373913764954,0.739435076713562,very_low
2008-10-15,0.17309557646512985,,0.17309557646512985,1,0.0,0.0,1.0,0.20436742901802063,0.03127185255289078,0.764360785484314,very_low
2008-10-16,-0.0032828114926815033,,-0.0032828114926815033,1,0.0,0.0,1.0,0.050623372197151184,0.05390618368983269,0.895470380783081,very_low
2008-10-17,-0.6261329799890518,,-0.6261329799890518,1,0.0,1.0,0.0,0.0317331999540329,0.6578661799430847,0.3104006350040436,very_low
2008-10-20,-0.1017509363591671,,-0.1017509363591671,1,0.0,0.0,1.0,0.0378514863550663,0.1396024227142334,0.8225460648536682,very_low
2008-10-21,-0.062401458621025085,,-0.062401458621025085,1,0.0,0.0,1.0,0.16218648850917816,0.22458794713020325,0.6132255792617798,very_low
2008-10-22,-0.8186983168125153,,-0.8186983168125153,1,0.0,1.0,0.0,0.028731495141983032,0.8474298119544983,0.12383868545293808,very_low
2008-10-23,-0.6234471499919891,,-0.6234471499919891,1,0.0,1.0,0.0,0.03388598561286926,0.6573331356048584,0.30878084897994995,very_low
2008-10-24,-0.8938013659790158,,-0.8938013659790158,1,0.0,1.0,0.0,0.014410222880542278,0.9082115888595581,0.07737820595502853,very_low
2008-10-27,-0.7751229740679264,,-0.7751229740679264,1,0.0,1.0,0.0,0.025515343993902206,0.8006383180618286,0.1738462746143341,very_low
2008-10-28,-0.9122397182509303,,-0.9122397182509303,1,0.0,1.0,0.0,0.012224924750626087,0.9244646430015564,0.06331045925617218,very_low
2008-10-29,-0.10688456892967224,,-0.10688456892967224,1,0.0,0.0,1.0,0.0638425201177597,0.17072708904743195,0.7654303908348083,very_low
2008-10-30,-0.12831075489521027,,-0.12831075489521027,1,0.0,0.0,1.0,0.22658242285251617,0.35489317774772644,0.4185243844985962,very_low
2008-10-31,-0.8349702507257462,,-0.8349702507257462,1,0.0,1.0,0.0,0.019213303923606873,0.854183554649353,0.12660308182239532,very_low
2008-11-03,-0.5363921709358692,,-0.5363921709358692,1,0.0,1.0,0.0,0.023711901158094406,0.5601040720939636,0.4161840081214905,very_low
2008-11-04,-0.9204597845673561,,-0.9204597845673561,1,0.0,1.0,0.0,0.010513685643672943,0.930973470211029,0.05851287394762039,very_low
2008-11-05,-0.02443932741880417,,-0.02443932741880417,1,0.0,0.0,1.0,0.06256649643182755,0.08700582385063171,0.8504277467727661,very_low
2008-11-06,-0.1255166009068489,,-0.1255166009068489,1,0.0,0.0,1.0,0.06955502182245255,0.19507162272930145,0.735373318195343,very_low
2008-11-07,-0.028308600187301636,,-0.028308600187301636,1,0.0,0.0,1.0,0.07530058175325394,0.10360918194055557,0.8210901618003845,very_low
2008-11-10,-0.03894554823637009,,-0.03894554823637009,1,0.0,0.0,1.0,0.06708342581987381,0.1060289740562439,0.8268875479698181,very_low
2008-11-11,-0.3560012597590685,,-0.3560012597590685,1,0.0,0.0,1.0,0.028603224083781242,0.38460448384284973,0.5867922902107239,very_low
2008-11-12,-0.8116737492382526,,-0.8116737492382526,1,0.0,1.0,0.0,0.020493697375059128,0.8321674466133118,0.14733891189098358,very_low
2008-11-13,-0.7417584583163261,,-0.7417584583163261,1,0.0,1.0,0.0,0.025825627148151398,0.7675840854644775,0.20659026503562927,very_low
2008-11-14,-0.4563696123659611,,-0.4563696123659611,1,0.0,1.0,0.0,0.03446435555815697,0.49083396792411804,0.47470173239707947,very_low
2008-11-17,-0.24056057631969452,,-0.24056057631969452,1,0.0,0.0,1.0,0.03938378393650055,0.27994436025619507,0.6806719303131104,very_low
2008-11-18,-0.5320749171078205,,-0.5320749171078205,1,0.0,1.0,0.0,0.038995396345853806,0.5710703134536743,0.3899342715740204,very_low
2008-11-19,-0.7638709545135498,,-0.7638709545135498,1,0.0,1.0,0.0,0.01612454652786255,0.7799955010414124,0.20388002693653107,very_low
2008-11-20,-0.5934769846498966,,-0.5934769846498966,1,0.0,1.0,0.0,0.025840844959020615,0.6193178296089172,0.35484129190444946,very_low
2008-11-21,-0.872882416471839,,-0.872882416471839,1,0.0,1.0,0.0,0.014700302854180336,0.8875827193260193,0.0977170467376709,very_low
2008-11-24,-0.6538444980978966,,-0.6538444980978966,1,0.0,1.0,0.0,0.05008993297815323,0.7039344310760498,0.24597565829753876,very_low
2008-11-25,-0.64137196354568,,-0.64137196354568,1,0.0,1.0,0.0,0.024705829098820686,0.6660777926445007,0.30921638011932373,very_low
2008-11-26,-0.6756327860057354,,-0.6756327860057354,1,0.0,1.0,0.0,0.03175782039761543,0.7073906064033508,0.26085156202316284,very_low
2008-11-28,-0.01916920766234398,,-0.01916920766234398,1,0.0,0.0,1.0,0.04480815306305885,0.06397736072540283,0.8912144899368286,very_low
2008-12-01,-0.9306243052706122,,-0.9306243052706122,1,0.0,1.0,0.0,0.009023369289934635,0.9396476745605469,0.051328886300325394,very_low
2008-12-02,-0.0635717324912548,,-0.0635717324912548,1,0.0,0.0,1.0,0.037187907844781876,0.10075964033603668,0.8620525002479553,very_low
2008-12-03,-0.6922417655587196,,-0.6922417655587196,1,0.0,1.0,0.0,0.01964946836233139,0.711891233921051,0.268459290266037,very_low
2008-12-04,-0.8268074709922075,,-0.8268074709922075,1,0.0,1.0,0.0,0.013659803196787834,0.8404672741889954,0.14587296545505524,very_low
2008-12-05,-0.1878903266042471,,-0.1878903266042471,1,0.0,0.0,1.0,0.02687872387468815,0.21476905047893524,0.7583522796630859,very_low
2008-12-08,-0.46956607699394226,,-0.46956607699394226,1,0.0,1.0,0.0,0.03345707058906555,0.5030231475830078,0.46351978182792664,very_low
2008-12-09,-0.9052899684756994,,-0.9052899684756994,1,0.0,1.0,0.0,0.011755386367440224,0.9170453548431396,0.07119932025671005,very_low
2008-12-10,-0.8310905825346708,,-0.8310905825346708,1,0.0,1.0,0.0,0.015961574390530586,0.8470521569252014,0.13698634505271912,very_low
2008-12-11,-0.8693187152966857,,-0.8693187152966857,1,0.0,1.0,0.0,0.013164111413061619,0.8824828267097473,0.10435302555561066,very_low
2008-12-12,-0.7362797018140554,,-0.7362797018140554,1,0.0,1.0,0.0,0.02004244364798069,0.7563221454620361,0.22363540530204773,very_low
2008-12-15,-0.6918066274374723,,-0.6918066274374723,1,0.0,1.0,0.0,0.024954544380307198,0.7167611718177795,0.2582843005657196,very_low
2008-12-16,-0.8108672257512808,,-0.8108672257512808,1,0.0,1.0,0.0,0.01566901244223118,0.826536238193512,0.1577947437763214,very_low
2008-12-17,-0.7988441530615091,,-0.7988441530615091,1,0.0,1.0,0.0,0.022417491301894188,0.8212616443634033,0.15632082521915436,very_low
2008-12-18,-0.6298882830888033,,-0.6298882830888033,1,0.0,1.0,0.0,0.025125278159976006,0.6550135612487793,0.31986120343208313,very_low
2008-12-19,-0.9272899869829416,,-0.9272899869829416,1,0.0,1.0,0.0,0.015008604153990746,0.9422985911369324,0.04269273951649666,very_low
2008-12-22,-0.6409582681953907,,-0.6409582681953907,1,0.0,1.0,0.0,0.028485100716352463,0.6694433689117432,0.3020715117454529,very_low
2008-12-23,-0.8034900519996881,,-0.8034900519996881,1,0.0,1.0,0.0,0.01934044621884823,0.8228304982185364,0.15782904624938965,very_low
2008-12-24,0.11411405354738235,,0.11411405354738235,1,0.0,0.0,1.0,0.14841850101947784,0.03430444747209549,0.8172770142555237,very_low
2008-12-26,-0.7136694844812155,,-0.7136694844812155,1,0.0,1.0,0.0,0.019265050068497658,0.7329345345497131,0.24780039489269257,very_low
2008-12-29,-0.5391087848693132,,-0.5391087848693132,1,0.0,1.0,0.0,0.025692610070109367,0.5648013949394226,0.40950602293014526,very_low
2008-12-30,-0.8999042110517621,,-0.8999042110517621,1,0.0,1.0,0.0,0.01431212853640318,0.9142163395881653,0.07147148251533508,very_low
2012-04-11,0.028353024274110794,,0.028353024274110794,1,0.0,0.0,1.0,0.04843859374523163,0.020085569471120834,0.9314758777618408,very_low
2012-04-12,0.4095444865524769,,0.4095444865524769,1,0.0,0.0,1.0,0.4477759301662445,0.038231443613767624,0.5139926075935364,very_low
2012-04-16,-0.1279650628566742,,-0.1279650628566742,1,0.0,0.0,1.0,0.10831195116043091,0.2362770140171051,0.6554110050201416,very_low
2012-04-17,0.18682530894875526,,0.18682530894875526,1,0.0,0.0,1.0,0.21144184470176697,0.024616535753011703,0.7639415860176086,very_low
2012-04-19,0.026447015814483166,1.2375806681723103,0.026447015814483166,2,0.5,0.5,0.0,0.4796559913083911,0.45320897549390793,0.06713497918099165,very_low
2012-04-23,0.012053726240992546,0.030152938071864713,0.012053726240992546,2,0.0,0.0,1.0,0.07293019071221352,0.06087646447122097,0.8661933541297913,very_low
2012-04-24,0.0024018604308366776,0.0066180799114647845,0.0024018604308366776,2,0.0,0.0,1.0,0.03629671409726143,0.03389485366642475,0.9298083782196045,very_low
2012-04-25,0.026897923400004704,0.06376642315165554,0.010159466415643692,6,0.0,0.0,1.0,0.07180066468815009,0.044902741288145386,0.8832965989907583,very_low
2012-04-26,0.3240872710943222,0.37845179938047424,0.09719488024711609,5,0.4,0.0,0.6,0.37214923873543737,0.048061967641115186,0.5797887876629829,very_low
2012-04-27,0.039872233755886555,0.36398868631004666,-0.062101807445287704,4,0.25,0.25,0.5,0.20901167765259743,0.16913944389671087,0.6218488588929176,very_low
2012-04-30,-0.1859912236686796,0.3246610351678642,-0.1521280650049448,4,0.0,0.25,0.75,0.07738733477890491,0.2633785584475845,0.6592341288924217,very_low
2012-05-01,-0.1252811977174133,0.8169721006631125,-0.24148731492459774,4,0.25,0.5,0.25,0.27356332656927407,0.3988445242866874,0.3275921163149178,very_low
2012-05-02,0.049641747726127505,0.3983115505856125,0.02456273790448904,8,0.125,0.125,0.75,0.1802685158327222,0.13062676810659468,0.6891047116369009,very_low
2012-05-03,0.0375099265947938,0.06165258665322631,0.006118543446063995,3,0.0,0.0,1.0,0.08007009699940681,0.04256017040461302,0.87736976146698,very_low
2012-05-04,-0.19803927885368466,0.48819349327970335,0.007402651943266392,4,0.0,0.25,0.75,0.0848041269928217,0.28284340584650636,0.6323524797335267,very_low
2012-05-07,-0.12570948334177956,0.2923620383916139,-0.007631154730916023,16,0.0,0.1875,0.8125,0.06316238263389096,0.18887186597567052,0.7479657516814768,low
2012-05-08,-0.14479570339123407,0.3317337277835054,0.01391756720840931,12,0.0,0.16666666666666666,0.8333333333333334,0.08750036917626858,0.23229607256750265,0.6802035346627235,low
2012-05-09,-0.19026568420231343,0.34544857853226846,-0.029331088066101074,10,0.0,0.2,0.8,0.0440292390063405,0.23429492320865392,0.721675835736096,low
2012-05-10,-0.16359658456510967,0.5227574652827784,-0.0515869464725256,9,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.1495842838452922,0.3131808684104019,0.5372348307735391,very_low
2012-05-11,-0.061135405928573826,0.42211532594496226,-0.0264408141374588,11,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.13642579334026034,0.19756119926883417,0.6660129990090023,low
2012-05-14,-0.08889058105308902,0.36243068775991477,-0.011000368744134903,11,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.1298792673782869,0.2187698484313759,0.6513508639552377,low
2012-05-15,-0.05229606470093131,0.1642915149151409,0.0036796806380152702,10,0.0,0.1,0.9,0.07681887578219175,0.12911494048312305,0.7940662056207657,low
2012-05-16,-0.09324902910739183,0.3086387695554317,0.0017945170402526855,5,0.0,0.2,0.8,0.09588939622044564,0.18913842532783748,0.7149721562862397,very_low
2012-05-17,0.1036610584706068,0.3341372137175491,-0.003172982484102249,7,0.14285714285714285,0.0,0.8571428571428571,0.1731445568480662,0.06948349837745939,0.7573719620704651,very_low
2012-05-18,-0.05462599250798424,0.14344014307699562,-0.010564803145825863,12,0.0,0.0,1.0,0.052594296323756375,0.10722028883174062,0.84018541375796,low
2012-05-21,-0.21375778038054705,0.4009470431595262,-0.02013799361884594,10,0.0,0.2,0.8,0.06147619280964136,0.2752339731901884,0.6632898500189185,low
2012-05-22,-0.01102631762623787,0.1445079184473863,0.04831843450665474,5,0.0,0.0,1.0,0.07571479603648186,0.08674111366271972,0.837544059753418,very_low
2012-05-23,0.029148385032183595,0.07486690337109092,0.03575468435883522,9,0.0,0.0,1.0,0.0881781383521027,0.05902975331991911,0.8527921107080247,very_low
2012-05-24,-0.12853469885885715,0.22627284819651858,-0.03656534291803837,4,0.0,0.25,0.75,0.05335044115781784,0.181885140016675,0.7647644206881523,very_low
2012-05-25,-0.14656533347442746,0.19501944615044975,-0.11709980107843876,4,0.0,0.25,0.75,0.0611434867605567,0.20770882023498416,0.7311477139592171,very_low
2012-05-28,0.003160943742841482,0.04824112210250627,0.01305670291185379,4,0.0,0.0,1.0,0.04676344059407711,0.04360249685123563,0.9096340984106064,very_low
2012-05-29,0.0363944231842955,0.06930037318026745,0.06083512585610151,3,0.0,0.0,1.0,0.10606763263543446,0.06967320945113897,0.8242591619491577,very_low
2012-05-30,0.1923628211952746,0.42700067807094166,0.023724817670881748,4,0.25,0.25,0.5,0.3212683377787471,0.1289055165834725,0.5498261507600546,very_low
2012-05-31,-0.20072929002344608,0.3126839731073514,-0.02548191323876381,6,0.0,0.3333333333333333,0.6666666666666666,0.0807636088381211,0.2814928988615672,0.6377435078223547,very_low
2012-06-01,0.03282758966088295,0.2063435078624801,0.005499174818396568,5,0.2,0.0,0.8,0.1602034091949463,0.12737581953406335,0.7124207764863968,very_low
2012-06-04,0.07028097135480493,0.3138353714176106,0.050954888574779034,8,0.125,0.0,0.875,0.17409474402666092,0.10381377267185599,0.7220914866775274,very_low
2012-06-05,0.0634146798402071,0.05781776591784715,0.0634146798402071,2,0.0,0.0,1.0,0.12188896536827087,0.058474285528063774,0.8196367621421814,very_low
2012-06-06,0.17152048107236623,0.2036371832911728,0.08860195428133011,5,0.0,0.0,1.0,0.22122630327939988,0.04970582220703364,0.7290678858757019,very_low
2012-06-07,-0.2309466399518507,0.3765345586807937,-0.10512704774737358,7,0.0,0.2857142857142857,0.7142857142857143,0.04937884357890913,0.2803254835307598,0.6702956807400499,very_low
2012-06-08,-0.1953420579433441,0.4232833374273479,-0.039820700883865356,5,0.0,0.2,0.8,0.06563750058412551,0.2609795585274696,0.673382943123579,very_low
2012-06-11,-0.37735827593132854,0.46489240529622844,-0.3671303875744343,4,0.0,0.5,0.5,0.07302860449999571,0.45038688043132424,0.47658455092459917,very_low
2012-06-12,0.09647470992058516,0.14944832735847338,0.03865141421556473,4,0.0,0.0,1.0,0.1311116712167859,0.03463696129620075,0.8342513889074326,very_low
2012-06-13,-0.32487653102725744,0.5397995964378589,-0.045739538967609406,3,0.0,0.3333333333333333,0.6666666666666666,0.02819619917621215,0.3530727302034696,0.6187310305734476,very_low
2012-06-14,-0.06890929536893964,0.14262214419863836,-0.019713912159204483,4,0.0,0.0,1.0,0.047925978899002075,0.11683527426794171,0.8352387696504593,very_low
2012-06-15,-0.22268463857471943,0.3380950408167853,-0.22268463857471943,2,0.0,0.5,0.5,0.08848480321466923,0.31116944178938866,0.6003457605838776,very_low
2012-06-18,-0.004548209042034366,0.3677862817736059,0.014565102756023407,11,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.12637134370478717,0.13091955274682154,0.742709098214453,low
2012-06-19,-0.01894538104534149,0.04920276729042858,0.005440918728709221,3,0.0,0.0,1.0,0.037126440554857254,0.056071821600198746,0.9068017601966858,very_low
2012-06-20,0.25592535990290344,0.4392806475748921,0.044630405493080616,4,0.25,0.0,0.75,0.27944731805473566,0.023521958151832223,0.6970307137817144,very_low
2012-06-21,0.03361736610531807,,0.03361736610531807,1,0.0,0.0,1.0,0.05312775447964668,0.019510388374328613,0.9273619055747986,very_low
2012-06-22,-0.16145546361804008,0.23298519506220974,-0.03225187212228775,3,0.0,0.3333333333333333,0.6666666666666666,0.05449628705779711,0.2159517506758372,0.7295519709587097,very_low
2012-06-25,-0.02684617694467306,0.3882606508909414,0.024426419287919998,4,0.0,0.25,0.75,0.14867726061493158,0.17552343755960464,0.6757992878556252,very_low
2012-06-26,-0.06776762132843335,0.1881185817644735,-0.0013413913547992706,3,0.0,0.0,1.0,0.08800429478287697,0.15577191611131033,0.7562237977981567,very_low
2012-06-27,-0.05623810971155763,0.5373065735095071,-0.08439447171986103,8,0.25,0.25,0.5,0.21438076510094106,0.2706188748124987,0.5150003558956087,very_low
2012-06-28,0.03253477977381812,0.1450403764464817,-0.0021020229905843735,9,0.0,0.0,1.0,0.10634949761960241,0.07381471784578429,0.8198357820510864,very_low
2012-06-29,-0.2562048180649678,0.3360172440880545,-0.11012367531657219,3,0.0,0.3333333333333333,0.6666666666666666,0.03696712416907152,0.2931719422340393,0.6698609292507172,very_low
2012-07-02,0.05130441540053913,0.09039094895996544,0.04820393305271864,7,0.0,0.0,1.0,0.08665337253894125,0.03534895713840212,0.8779976623398917,very_low
2012-07-03,0.04322456435433456,0.10319833386566402,0.03745332919061184,7,0.0,0.0,1.0,0.09081469848752022,0.047590134133185656,0.8615951878683907,very_low
2012-07-04,-0.8711458705365658,,-0.8711458705365658,1,0.0,1.0,0.0,0.044423554092645645,0.9155694246292114,0.04000703617930412,very_low
2012-07-05,-0.03064588022728761,0.08218046249035504,-0.05176454409956932,3,0.0,0.0,1.0,0.04717071602741877,0.07781659625470638,0.8750126957893372,very_low
2012-07-06,0.0010147248394787312,0.5214827367341409,-0.06609890423715115,4,0.25,0.25,0.5,0.2749104406684637,0.273895715828985,0.45119386352598667,very_low
2012-07-09,-0.1301512347223858,0.27689471000826116,-0.013535043224692345,6,0.0,0.16666666666666666,0.8333333333333334,0.041227683424949646,0.17137891814733544,0.7873934060335159,very_low
2012-07-10,-0.1583809908479452,,-0.1583809908479452,1,0.0,0.0,1.0,0.031233185902237892,0.1896141767501831,0.7791526913642883,very_low
2012-07-11,-0.26676421891897917,0.4640899315130655,-0.05251625832170248,4,0.0,0.25,0.75,0.03003532998263836,0.2967995489016175,0.6731651350855827,very_low
2012-07-12,-0.31363456541051465,0.32905450336718406,-0.20730593334883451,6,0.0,0.3333333333333333,0.6666666666666666,0.03478555784871181,0.3484201232592265,0.6167943353454272,very_low
2012-07-13,-0.049142275005578995,0.1032603820784597,-0.049142275005578995,2,0.0,0.0,1.0,0.04065922927111387,0.08980150427669287,0.8695392906665802,very_low
2012-07-16,-0.08733646431937814,0.2722408742745968,0.00855995249003172,12,0.0,0.16666666666666666,0.8333333333333334,0.076998731897523,0.16433519621690115,0.7586660670737425,low
2012-07-17,-0.06533931288868189,0.02756492532703244,-0.06533931288868189,2,0.0,0.0,1.0,0.022298733703792095,0.08763804659247398,0.8900632262229919,very_low
2012-07-18,-0.11695568962022662,0.36996148764433234,0.027198849245905876,6,0.0,0.16666666666666666,0.8333333333333334,0.06445722964902718,0.18141291926925382,0.7541298692425092,very_low
2012-07-19,0.03785436600446701,0.18337071726013604,0.03785436600446701,2,0.0,0.0,1.0,0.12759880349040031,0.0897444374859333,0.7826567888259888,very_low
2012-07-20,-0.04200488515198231,0.0384424671648624,-0.04200488515198231,2,0.0,0.0,1.0,0.028488921001553535,0.07049380615353584,0.9010172784328461,very_low
2012-07-23,0.05276297405362129,0.07766062349346706,0.04204730689525604,3,0.0,0.0,1.0,0.08421611537535985,0.03145314132173856,0.8843307495117188,very_low
2012-07-24,0.026114385575056076,,0.026114385575056076,1,0.0,0.0,1.0,0.05979558825492859,0.03368120267987251,0.9065231680870056,very_low
2012-07-25,0.025697773881256582,0.060793490099533776,-0.004273820668458939,5,0.0,0.0,1.0,0.06482339650392532,0.03912562262266874,0.8960509777069092,very_low
2012-07-26,-0.2309970948845148,0.31642992696841127,-0.06449824571609497,3,0.0,0.3333333333333333,0.6666666666666666,0.03978547267615795,0.27078256756067276,0.6894319256146749,very_low
2012-07-27,-0.2295646220445633,,-0.2295646220445633,1,0.0,0.0,1.0,0.0926627665758133,0.3222273886203766,0.5851098895072937,very_low
2012-07-30,0.011985044926404953,0.07660274430201287,0.02349104732275009,5,0.0,0.0,1.0,0.06131935156881809,0.04933430664241314,0.8893463611602783,very_low
2012-07-31,-0.022555662939945858,0.019614107242291044,-0.025742581114172935,6,0.0,0.0,1.0,0.052439142018556595,0.07499480495850246,0.8725660741329193,very_low
2012-08-01,0.06143384817987681,0.06435621901213101,0.036776432767510414,5,0.0,0.0,1.0,0.08520294353365898,0.023769095353782178,0.8910279393196106,very_low
2012-08-02,0.13919307788213095,0.2246138867507243,0.04515520855784416,3,0.0,0.0,1.0,0.19083701198299727,0.05164393410086632,0.7575190464655558,very_low
2012-08-03,-0.11072469316422939,0.1636634731275425,-0.14913511276245117,5,0.0,0.2,0.8,0.13289259411394597,0.24361728727817536,0.6234901160001755,very_low
2012-08-06,-0.1253463112645679,0.33327298675934,0.02096264809370041,9,0.0,0.1111111111111111,0.8888888888888888,0.06966431583795282,0.19501062710252073,0.7353250773416625,very_low
