Date,Close,High,Low,Open,Volume
1993-09-22,25.646821975708008,25.681930561574823,25.48883333930734,25.523941925174157,439700
1993-09-23,25.78727149963379,25.80482580290107,25.68194568003011,25.71705428656467,88500
1993-09-24,25.71703338623047,25.769696253232986,25.681924808228786,25.752141964232145,53500
1993-09-27,25.997913360595703,25.997913360595703,25.910141877271613,25.910141877271613,274600
1993-09-28,25.94525718688965,26.01547439172562,25.92770288568066,26.01547439172562,158300
1993-09-29,25.857479095458984,26.015467766103338,25.822370501982466,25.945250579150294,221000
1993-09-30,25.804805755615234,25.910131493393255,25.752142886726222,25.857468624504243,99300
1993-10-01,25.927696228027344,25.962804821430222,25.7345989643115,25.76970755771438,22700
1993-10-04,25.96280288696289,25.96280288696289,25.892585705388957,25.96280288696289,1038500
1993-10-05,25.927696228027344,26.015467711534544,25.83992474452014,26.015467711534544,436500
1993-10-06,25.910146713256836,26.050581112786684,25.910146713256836,25.9452553131393,209200
1993-10-07,25.839921951293945,25.945247720117152,25.822367656490076,25.945247720117152,59400
1993-10-08,25.87503433227539,25.9276972244035,25.68193706113901,25.91014292702746,54400
1993-10-11,25.927696228027344,25.980359118131663,25.92769622802734,25.92769622802734,467100
1993-10-12,25.96280288696289,25.980357182356375,25.94524859156941,25.96280288696289,26200
1993-10-13,25.96280288696289,25.980357182356375,25.927694296175925,25.980357182356375,139100
1993-10-14,26.29633331298828,26.29633331298828,25.997910304763447,26.06812748316929,108100
1993-10-15,26.4367618560791,26.489424728302367,26.348990402373662,26.419207565338013,1502500
1993-10-18,26.366544723510742,26.41920759579472,26.331436141988092,26.41920759579472,722400
1993-10-19,26.173452377319336,26.384103905507015,26.173452377319336,26.331441023460094,880100
1993-10-20,26.208589553833008,26.26125249332497,26.15592661434105,26.26125249332497,230400
1993-10-21,26.173452377319336,26.226115259366257,26.138343789288054,26.226115259366257,56200
1993-10-22,26.050580978393555,26.3138954761536,26.05058097839356,26.20856967704958,390700
1993-10-25,26.120798110961914,26.15590671057342,25.997918012321634,26.06813521154465,114500
1993-10-26,26.103239059448242,26.120793356058496,26.01546757639697,26.103239059448242,186200
1993-10-27,26.120798110961914,26.138352410767666,26.06813521154465,26.06813521154465,118400
1993-10-28,26.313894271850586,26.38411146803965,26.155905580425202,26.155905580425202,129600
1993-10-29,26.313894271850586,26.331448570897855,26.278785673756058,26.296339972803324,80700
1993-11-01,26.38409996032715,26.40165425171792,26.27877421198253,26.27877421198253,36400
1993-11-02,26.366544723510742,26.401653305033395,26.208556106658815,26.348990432749417,262100
1993-11-03,26.03302764892578,26.349005058015912,25.910147545390732,26.349005058015912,479100
1993-11-04,25.752151489257812,26.03302021715701,25.734597193764113,26.03302021715701,130400
1993-11-05,25.87503433227539,25.875034332275394,25.5766112768828,25.68193706113901,363200
1993-11-08,25.910146713256836,25.98036391302176,25.822375213550682,25.892592413315604,367600
1993-11-09,25.927696228027344,26.103239195041745,25.910141931325903,26.085684898340304,246900
1993-11-10,26.120798110961914,26.12079811096191,25.8574836138756,25.927700813098618,46500
1993-11-11,26.050580978393555,26.191015377198912,26.03302667854289,26.120798177796235,88900
1993-11-12,26.173452377319336,26.261223847397535,26.085680907241134,26.103235201256776,108200
1993-11-15,26.155908584594727,26.226125788848673,26.085691380340783,26.226125788848673,243300
1993-11-16,26.278778076171875,26.296332370143933,26.103235136451286,26.20856090028364,492600
1993-11-17,26.138351440429688,26.296340132816436,26.068134243813358,26.296340132816436,39600
1993-11-18,26.068151473999023,26.15592302778353,25.997934230971413,26.103260095512823,240800
1993-11-19,26.015472412109375,26.05058101185581,25.96280951248972,25.98036381236294,106000
1993-11-22,25.857479095458984,25.962804875888555,25.76970761176768,25.945250579150294,165300
1993-11-23,25.997913360595703,26.015467657260523,25.857478987277158,25.997913360595703,89700
1993-11-24,26.103239059448242,26.120793356058496,26.033021873007222,26.068130466227732,77200
1993-11-26,26.120798110961914,26.173461010379174,26.103243811156158,26.173461010379174,1019800
1993-11-29,26.015472412109375,26.24367831046121,26.015472412109375,26.19101541084156,517500
1993-11-30,26.03302764892578,26.155907752460834,25.98036474741076,25.99791904791577,230000
1993-12-01,26.068151473999023,26.191031649297333,26.06815147399902,26.17347733854043,379200
1993-12-02,26.138351440429688,26.155905739583773,26.068134243813358,26.120797141275606,352000
1993-12-03,26.243661880493164,26.243661880493164,26.120781858310252,26.120781858310252,306000
1993-12-06,26.33144187927246,26.36655046844482,26.278778995513914,26.278778995513914,99500
1993-12-07,26.313894271850586,26.349002869945117,26.278785673756058,26.331448570897855,88800
1993-12-08,26.313894271850586,26.31389427185059,26.278785673756058,26.31389427185059,146700
1993-12-09,26.22612190246582,26.34900199170093,26.1910133055415,26.313893394776613,416500
1993-12-10,26.173452377319336,26.243669553381896,26.120789495272415,26.243669553381896,412900
1993-12-13,26.33144187927246,26.33144187927246,26.13834463882446,26.173453227996824,273200
1993-12-14,26.138351440429688,26.349003030278684,26.138351440429688,26.349003030278684,41900
1993-12-15,26.103239059448242,26.191010542499512,26.103239059448242,26.17345624588926,82600
1993-12-16,26.191009521484375,26.208563817410305,26.155900929632523,26.208563817410305,78200
1993-12-17,26.3349552154541,26.352629682041655,26.228908415928785,26.24658288251634,104700
1993-12-20,26.370304107666016,26.387978574226114,26.299606241425625,26.317280707985724,68800
1993-12-21,26.281923294067383,26.33494667663779,26.246574372353773,26.33494667663779,205700
1993-12-22,26.45866584777832,26.476340307262475,26.29959571242094,26.3526190908734,410300
1993-12-23,26.441003799438477,26.4940272027796,26.405654863877732,26.441003799438477,533800
1993-12-27,26.582399368286133,26.582399368286133,26.441003626965465,26.441003626965465,447100
1993-12-28,26.63541603088379,26.653090494076146,26.547043714921998,26.564718178114354,880600
1993-12-29,26.60007095336914,26.67076881636813,26.582396487619395,26.65309435061838,266700
1993-12-30,26.4940185546875,26.582390864743164,26.440995168654105,26.582390864743164,219900
1993-12-31,26.352628707885742,26.582396765030285,26.334954241951547,26.547047833161894,312900
1994-01-03,26.281923294067383,26.387970059208204,26.246574372353773,26.352621137494598,960900
1994-01-04,26.38798713684082,26.387987136840817,26.281940303069188,26.31728924765973,164300
1994-01-05,26.441003799438477,26.45867826721885,26.317282524975866,26.423329331658103,710900
1994-01-06,26.441003799438477,26.4940272027796,26.405654863877732,26.476352734999224,201000
1994-01-07,26.60007095336914,26.61774541911889,26.42332629587167,26.494024158870662,775500
1994-01-10,26.918193817138672,26.918193817138672,26.564704732212363,26.635402549197625,593700
1994-01-11,26.865182876586914,26.90053180142453,26.77681056449288,26.90053180142453,295200
1994-01-12,26.776796340942383,26.882843059124333,26.68842407579076,26.882843059124333,158400
1994-01-13,26.706117630004883,26.759141027020114,26.670768698661394,26.706117630004883,244300
1994-01-14,26.812158584594727,26.865181970061954,26.794484122772317,26.794484122772317,137200
1994-01-17,26.812158584594727,26.847507508239545,26.7591351991275,26.812158584594727,17700
1994-01-18,26.847496032714844,26.882844941250347,26.794472669911592,26.847496032714847,166400
1994-01-19,26.776796340942383,26.847494153063685,26.723772981851408,26.812145247003034,200800
1994-01-20,26.847496032714844,26.8651704869826,26.794472669911592,26.812147124179344,281100
1994-01-21,26.79450225830078,26.882874627226574,26.77682778451562,26.882874627226574,85600
1994-01-24,26.688446044921875,26.900539655874898,26.688446044921875,26.776818382818966,373800
1994-01-25,26.688446044921875,26.72379498008071,26.63542264218362,26.706120512501293,310400
1994-01-26,26.759138107299805,26.776812571043067,26.65309132484023,26.688440252326753,145100
1994-01-27,27.006572723388672,27.04192164056588,26.776804761736805,26.812153678914015,344500
1994-01-28,27.077268600463867,27.165640887018903,27.077268600463864,27.11261751508588,356500
1994-01-31,27.271711349487305,27.324734767535563,27.147990040708038,27.183338986073544,313800
1994-02-01,27.130300521850586,27.236347299134692,27.094951596089214,27.236347299134692,303600
1994-02-02,27.307050704956055,27.307050704956055,27.201003906101857,27.218678372577557,307600
1994-02-03,27.183313369750977,27.254011193859565,27.094941089615247,27.254011193859565,466100
1994-02-04,26.564712524414062,27.218667523351733,26.564712524414062,27.183318604490236,1403200
1994-02-07,26.688446044921875,26.759143915239548,26.49402690154827,26.49402690154827,516400
1994-02-08,26.706117630004883,26.741466561348368,26.600070835974417,26.741466561348368,188200
1994-02-09,26.812158584594727,26.829833046417136,26.688437351837862,26.72378627548268,144600
1994-02-10,26.582399368286133,26.812167447932225,26.582399368286133,26.79449298026714,883900
1994-02-11,26.670761108398438,26.74145895096543,26.4763420413392,26.60006326583144,519400
1994-02-14,26.706117630004883,26.7944899583636,26.582396370302675,26.617745301646163,2742100
1994-02-15,26.847496032714844,26.8651704869826,26.723774852840585,26.759123761376088,374700
1994-02-16,26.82984733581543,26.882870749522574,26.77682392210828,26.882870749522574,287600
1994-02-17,26.670761108398438,26.97122693930816,26.60006326583144,26.95355247866641,342400
1994-02-18,26.511693954467773,26.706113043467205,26.440996103922526,26.68843858083089,313300
1994-02-22,26.776796340942383,26.776796340942383,26.58237735760881,26.58237735760881,154500
1994-02-23,26.706117630004883,26.829838889707087,26.617745301646163,26.812164424035345,391700
1994-02-24,26.352628707885742,26.617745696898677,26.334954241951547,26.617745696898677,770800
1994-02-25,26.476341247558594,26.476341247558594,26.334945566663755,26.38796894699932,531300
1994-02-28,26.476341247558594,26.617736928453432,26.476341247558594,26.547039088006013,333000
1994-03-01,26.370304107666016,26.5293743067069,26.228908375185235,26.476350907026607,423600
1994-03-02,26.405651092529297,26.4056510925293,25.963789461128208,26.03448732215238,581500
1994-03-03,26.3349552154541,26.37030414862921,26.26425734910389,26.37030414862921,223200
1994-03-04,26.405651092529297,26.476348953553472,26.246580905224906,26.334953231505125,595800
1994-03-07,26.54703140258789,26.582380312578017,26.494008037602693,26.494008037602693,539800
1994-03-08,26.441003799438477,26.56472507390109,26.405654863877732,26.56472507390109,880300
1994-03-09,26.564712524414062,26.58238698384481,26.352619011245086,26.476340227260323,2500100
1994-03-10,26.352628707885742,26.547047833161894,26.264256378214764,26.547047833161894,207400
1994-03-11,26.4940185546875,26.529367478709766,26.246576086531647,26.387971782620706,576600
1994-03-14,26.529369354248047,26.60006720729068,26.49402042772673,26.60006720729068,345900
1994-03-15,26.511693954467773,26.635415192921958,26.494019491831462,26.58239180501302,748600
1994-03-16,26.723787307739258,26.723787307739258,26.45867037016248,26.547042682688073,455500
1994-03-17,26.723787307739258,26.759136232749494,26.635414995213665,26.635414995213665,133000
1994-03-18,26.71794891357422,26.75350173980652,26.575737608645014,26.593514021761163,365500
1994-03-21,26.646846771240234,26.70017601761363,26.575741109409037,26.629070355782435,324800
1994-03-22,26.71794891357422,26.77127815292267,26.593514021761163,26.646843261109616,435700
1994-03-23,26.700172424316406,26.771278076578234,26.68239601125095,26.700172424316406,698500
1994-03-24,26.380199432373047,26.646845653050672,26.255764529390156,26.59351640891515,1200500
1994-03-25,26.131338119506836,26.469090108806583,26.131338119506836,26.39798442684874,100900
1994-03-28,26.166898727416992,26.20245157894881,25.935805192460187,26.166898727416992,1117200
1994-03-29,25.651371002197266,26.184663538625486,25.651371002197266,26.166887120744544,338400
1994-03-30,25.295846939086914,25.740257461558578,25.295846939086914,25.669151777963112,1123900
1994-03-31,25.366962432861328,25.420291716181993,24.7625638885605,25.295856721767116,788800
1994-04-04,24.97587013244629,25.046975812538665,24.655894572030608,24.655894572030608,2627300
1994-04-05,25.491382598876953,25.491382598876953,25.224736337382424,25.224736337382424,1179000
1994-04-06,25.491382598876953,25.544711851175858,25.31361842454727,25.526935433742892,516500
1994-04-07,25.615819931030273,25.669149188346783,25.331397225342222,25.473608578186248,666100
1994-04-08,25.420278549194336,25.5624898977213,25.295843619233246,25.5624898977213,242400
1994-04-11,25.526945114135742,25.633603659180878,25.4291747811777,25.49139226578736,203300
1994-04-12,25.491382598876953,25.598041103474767,25.438053346578048,25.553600059892343,1409200
1994-04-13,25.358068466186523,25.54472091546445,25.1714160169086,25.482503432371807,364100
1994-04-14,25.366962432861328,25.500285641162982,25.260303866220006,25.313633149540667,419900
1994-04-15,25.366962432861328,25.473620999502653,25.322521363427445,25.358074218974554,387300
1994-04-18,25.198078155517578,25.464724485205593,25.118084256611173,25.39361879728879,369100
1994-04-19,25.233627319335938,25.33139762596246,25.020310286696255,25.171409851482696,472200
1994-04-20,25.206954956054688,25.32250164661488,25.07363185156216,25.2602841978517,508000
1994-04-21,25.544715881347656,25.58026872182274,25.224740317071902,25.313622418259612,200300
1994-04-22,25.51804542541504,25.624703922490966,25.446939760697756,25.606927506311642,301800
1994-04-25,25.78470802307129,25.80248445052601,25.509173397523128,25.509173397523128,394600
1994-04-26,25.758037567138672,25.793590414022233,25.704708296813333,25.749149355417785,399000
1994-04-28,25.571386337280273,25.74026236800962,25.491392427987428,25.70470951943502,287000
1994-04-29,25.651371002197266,25.68692383795915,25.491383241268803,25.526936077030683,481900
1994-05-02,25.811372756958008,26.006913459662236,25.56250277169808,25.651384909290915,275000
1994-05-03,25.78470802307129,25.829149091708086,25.63360838970617,25.82026087798073,183400
1994-05-04,25.740266799926758,25.838037150340845,25.642496449512674,25.838037150340845,401900
1994-05-05,25.704708099365234,25.811366639196624,25.704708099365234,25.766925580933545,659800
1994-05-06,25.455821990966797,25.580256875000853,25.366939930942472,25.580256875000853,216300
1994-05-09,25.233627319335938,25.45583256166894,25.189186270869335,25.38472688412238,499300
1994-05-10,25.429174423217773,25.50916833087557,25.340292303597998,25.358068727521953,583400
1994-05-11,25.198078155517578,25.438059852236794,25.126972467600773,25.40250700827839,210600
1994-05-12,25.322513580322266,25.384731058406594,25.260296102237934,25.35806642494188,305200
1994-05-13,25.322513580322266,25.393619269561498,25.198078624153606,25.393619269561498,321300
1994-05-16,25.331388473510742,25.45582336425781,25.322500267028808,25.375829505920407,450400
1994-05-17,25.704708099365234,25.704708099365234,25.313626786650133,25.349179633260597,470200
1994-05-18,25.891340255737305,25.98911050730377,25.606917705725774,25.72246436666796,824800
1994-05-19,26.015783309936523,26.08688896982019,25.838019160227354,25.838019160227354,531000
1994-05-20,25.91802215576172,25.98912784068836,25.882469313298397,25.9713514194567,370400
1994-05-23,25.873573303222656,25.90023792703223,25.793579431793933,25.891349719095704,262700
