date,text_count,avg_sentiment,std_sentiment,min_sentiment,max_sentiment,q25,median,q75,sentiment_ma3,sentiment_ma7,sentiment_volatility,sentiment_momentum,sentiment_zscore
2008-09-17,26,-0.2741680503820262,0.5106874458563143,-0.9674065113,0.8656465020030737,-0.7750906641595066,-0.12930147163569927,0.04690913995727897,-0.1762260940899958,-0.19805827996159162,0.0778841634628852,-0.11740443422199856,-1.464150691894704
2008-09-18,26,-0.1099122901674705,0.5428053253543642,-0.9416701794,0.911832882091403,-0.5588105833157897,-0.0698278434574604,0.1781665424350649,-0.18028131890317478,-0.196752773105675,0.08676674023242119,0.16425576021455568,0.637105383859024
2008-09-19,26,-0.2922677799614618,0.40415982694912644,-0.912399888,0.5615074336528778,-0.671048347838223,-0.11522001773118973,0.03017929382622242,-0.22544937350365282,-0.19653595182152467,0.09151374811388646,-0.1823554897939913,-1.476630315386393
2008-09-20,25,-0.29195531625300647,0.3822938429979798,-0.9305722825229168,0.16234903037548065,-0.6513877585530281,-0.2005837745964527,0.04986485652625561,-0.23137846212731294,-0.21400458521248775,0.08562541957369732,0.000312463708455335,-1.2946461604823676
2008-09-21,25,-0.14375319611281157,0.41828955549435337,-0.8927084226161242,0.8443530984222889,-0.4645288474857807,-0.14006541669368744,0.06208343803882599,-0.2426587641090933,-0.19522383782353397,0.08837163532454242,0.1482021201401949,0.7136479710231913
2008-09-22,26,-0.09672248252627667,0.5095551044476001,-0.9132881257683039,0.8872156143188477,-0.43562576736944025,-0.0963154248893261,0.09640937531366944,-0.17747699829736488,-0.19507753308044012,0.0975445089031148,0.04703071358653489,1.2103945445675275
2008-09-23,26,-0.1701275311214655,0.38229767482779653,-0.8711233213543892,0.6621730281040072,-0.4818173944950104,-0.056271158158779144,0.09117150120437145,-0.13686773658685125,-0.19698666378921695,0.08900292543533668,-0.07340504859518883,0.24961223294600404
2008-09-24,26,-0.2941110591170568,0.40207050363130103,-0.9301287196576595,0.4944164250046015,-0.6977019575424492,-0.2216271050274372,0.027341950684785843,-0.186987024254933,-0.19983566503707847,0.08948849962794411,-0.12398352799559131,-1.1540304374775463
2008-09-25,26,-0.12475007930054115,0.438926064109375,-0.8878366677090526,0.8424416687339544,-0.4868173855356872,0.004060883074998856,0.08412222657352686,-0.19632955651302117,-0.2019553491989457,0.0765265856825367,0.16936097981651566,0.9092430191638897
2008-09-26,25,-0.12555106453440637,0.4289193428209878,-0.8066999204456806,0.8967890180647373,-0.4754055105149746,-0.12180472910404205,0.04385189712047577,-0.18147073431733476,-0.17813867556650922,0.0782564787114063,-0.0008009852338652229,0.7778261203856915
2008-09-27,24,-0.014652845449745655,0.5457036838032766,-0.818268770352006,0.8919506315141916,-0.4852329706773162,0.012852258048951626,0.2783978804945946,-0.08831799642823106,-0.1385240368803291,0.10079767644282034,0.11089821908466072,1.758346089388435
2008-09-28,25,-0.17614939998835324,0.49028701447937967,-0.9187830705195665,0.5298673575744033,-0.7478425968438387,-0.047841884195804596,0.19506399240344763,-0.1054511033241684,-0.14315206600540648,0.1011956362175379,-0.1614965545386076,-0.07964139621956133
2008-09-29,26,-0.17400089042258554,0.4353424845226896,-0.9411691566929221,0.853769819252193,-0.46890562772750854,-0.15980144497007132,0.09884697711095214,-0.12160104528689482,-0.15419183856202204,0.06552599479428203,0.0021485095657677034,0.007460174825484534
2008-09-30,26,-0.09516633255380968,0.45125729989032204,-0.920974656008184,0.860227626748383,-0.2776143467053771,-0.002869795076549053,0.10932477517053485,-0.14843887432158284,-0.14348309590949976,0.06665671125324825,0.07883455786877586,0.8578229900339611
2008-10-01,26,-0.22653226461273224,0.4153799728471958,-0.8897202611,0.7420464288443327,-0.5072510205209255,-0.18026422709226608,0.059398753102868795,-0.16523316252970918,-0.13382898240888197,0.08312069347689807,-0.13136593205892255,-0.7105880086658021
2008-10-02,26,0.0008038672475287548,0.306925968240035,-0.6609094701707363,0.8452294981107116,-0.03740597516298294,0.04293384030461311,0.12857205281034112,-0.10696490997300438,-0.1158927043305863,0.08890835321702231,0.227336131860261,1.692769610054157
2008-10-03,26,-0.10524033862649923,0.32625500932609375,-0.8644773960113525,0.5308494232594967,-0.2656282875686884,-0.007749002426862717,0.07713753683492541,-0.11032291199723425,-0.11299117205802812,0.08615879069721787,-0.10604420587402799,0.46361239525426745
2008-10-04,25,-0.07779003634705037,0.40027955094794215,-0.9384320760145783,0.7863511871546507,-0.21460676938295364,-0.0516262985765934,0.033703409135341644,-0.06074216924200695,-0.12201077075764308,0.08172034680201498,0.027450302279448863,0.676453845811649
2008-10-05,24,-0.18550540221212888,0.4140192797550049,-0.90587960742414,0.6941261515021324,-0.5416089473292232,-0.019240055233240128,0.036079314071685076,-0.12284525906189282,-0.12334734250389674,0.0897588493703764,-0.10771536586507852,-0.6620823423819358
2008-10-06,26,-0.19389221861390926,0.4967466507996915,-0.9552660956978798,0.7682381849735975,-0.6852737390436232,-0.07622196152806282,0.061529870610684156,-0.15239588572436283,-0.126188960816943,0.08069941010655375,-0.008386816401780378,-0.6735004868429795
2008-10-07,26,-0.1415060933393946,0.46832810919308226,-0.9427547175437212,0.881459659896791,-0.39253140753135085,-0.05436750501394272,0.07633113884367049,-0.17363457138847757,-0.13280892664345512,0.0501313260342149,0.05238612527451467,-0.042385489085038495
2008-10-08,26,-0.08016017369496134,0.37849654786047193,-0.9526827912777662,0.7691779192537069,-0.2182090077549219,-0.011879071593284607,0.05507055902853608,-0.1385194952160884,-0.11189862794091643,0.055540152728448526,0.061345919644433256,0.6422947293109037
2008-10-09,26,-0.15038315665216143,0.4153060882193842,-0.9409891590476036,0.512775108218193,-0.3704333370551467,-0.01993725076317787,0.10131833795458078,-0.12401647456217246,-0.13349677421230072,0.045101652550735595,-0.07022298295720009,-0.3840186067865265
2008-10-10,26,-0.30177789966075225,0.48098676744741126,-0.9619998820126057,0.9024784388020635,-0.8611627165228128,-0.1151336869224906,0.026833831798285246,-0.177440410002625,-0.16157356864576547,0.08237319674212563,-0.15139474300859082,-2.0071987357552166
2008-10-11,25,-0.11043628055602311,0.5074840487546377,-0.9572322526946664,0.8438059277832508,-0.5941687785089016,-0.04396440088748932,0.10346022713929415,-0.1875324456229789,-0.16623731781847587,0.08561091403682106,0.19134161910472913,0.45160456193663545
2008-10-12,25,-0.10383694667369127,0.47279824704451184,-0.9401368126273155,0.8379412712529302,-0.17633258178830147,-0.03824358060956001,0.17683335579931736,-0.17201704229682221,-0.15457039559869903,0.08889358078218502,0.006599333882331845,0.4701032876287343
2008-10-13,26,0.06480408467065829,0.5379609231187372,-0.9574615200981498,0.8758081793785095,-0.165495821274817,0.05395903252065182,0.49267513817176223,-0.04982304751968536,-0.11761378084376081,0.1308348847182431,0.16864103134434955,2.041046166551001
2008-10-14,26,-0.16901583041852483,0.4036375863521696,-0.9366726763546467,0.3870464488863945,-0.41665445640683174,-0.01248735748231411,0.09664115752093494,-0.06934956414051928,-0.12154374328363657,0.13216362809844148,-0.23381991508918312,-0.455058185312665
2008-10-15,26,-0.04589200661016198,0.4173411603854253,-0.909127552062273,0.6866386299952865,-0.15579966083168983,0.027418815530836582,0.16981931892223656,-0.05003458411934284,-0.11664829084295095,0.08845360860309606,0.12312382380836284,0.7634243414112305
2008-10-16,26,-0.025583850112385474,0.3391265919489283,-0.9557515066117048,0.7931639645248652,-0.06634912919253111,0.015916365198791027,0.10817797528579831,-0.08016389571369077,-0.09881981848012579,0.08758117200491412,0.02030815649777651,1.0385702156955823
2008-10-17,26,-0.07593513251492266,0.5405122919787655,-0.8696359898895025,0.8954987544566393,-0.5518741640262306,-0.011753132566809654,0.09468810283578932,-0.04913699641249005,-0.06655656603072158,0.0846018235280779,-0.05035128240253719,0.4340724687338585
2008-10-18,25,-0.18258181035518647,0.46134012581559075,-0.8576843291521072,0.8766609635204077,-0.5527895130217075,-0.16094920784235,0.10672804526984692,-0.09470026432749819,-0.07686307028774493,0.07181103648961723,-0.10664667784026381,-0.6859722030567447
2008-10-19,25,-0.13848030544817447,0.45642583688155935,-0.9266729792580009,0.7674542814493179,-0.5331283211708069,-0.06660683825612068,0.15628639608621597,-0.13233241610609456,-0.08181212154124252,0.06547185740380448,0.04410150490701201,-0.2325616129128174
2008-10-20,26,-0.13316809507803276,0.3954223262136949,-0.8165072146803141,0.8236209582537413,-0.43285022489726543,-0.08951330371201038,0.056323618395254016,-0.1514100702937979,-0.11009386150534124,0.061024377374591585,0.005312210370141707,-0.2281400005188137
2008-10-21,25,-0.16015041045844555,0.3427916920285062,-0.8250383790582418,0.6515994248911738,-0.37790920957922935,-0.04182105138897896,0.05440446548163891,-0.14393293699488427,-0.10882737293961561,0.039855314364469346,-0.02698231538041279,-0.5273070946738883
2008-10-22,26,-0.24536567335511172,0.5048350611603171,-0.9566347002983093,0.7921299338340759,-0.7173523576930165,-0.1478012539446354,0.09503020578995347,-0.17956139296386334,-0.13732361104603702,0.0454598267676676,-0.08521526289666617,-1.2969902476067738
2008-10-23,26,-0.3075261911945343,0.3787136210920032,-0.9429729832336307,0.11586977727711201,-0.6823112750425935,-0.20886013098061085,0.02316567813977599,-0.23768075833603053,-0.17760108834348684,0.07650525659803734,-0.06216051783942256,-1.6398901836652835
2008-10-24,26,-0.31711031579066584,0.45334577480172633,-0.9409702774137259,0.7366337524726987,-0.6580136115662754,-0.3431732542812824,-0.07353272009640932,-0.29000072678010397,-0.2120546859543073,0.083747412186037,-0.00958412459613156,-1.6904814139130464
2008-10-25,25,-0.09881770718842744,0.47568352449263435,-0.9231804432347417,0.8229412473738194,-0.22275827452540398,0.0333514679223299,0.10192226059734821,-0.24115140472454252,-0.20008838550191316,0.09464926147230657,0.2182926086022384,0.3760099863024597
2008-10-26,50,-0.27067563105374576,0.40762955164342296,-0.9500496843829751,0.6959420349448919,-0.6296297032386065,-0.09296838752925396,0.02888075914233923,-0.22886788467761301,-0.21897343201699476,0.08817033613351634,-0.1718579238653183,-1.0879561073386843
2008-10-27,25,-0.10720161955630635,0.3901463704415706,-0.9139032550156116,0.7223334610462189,-0.3740455359220505,0.0005586706101894379,0.09397044871002436,-0.15889831926615985,-0.215263935513891,0.10847526829049133,0.1634740114974394,0.5967766726277551
2008-10-28,26,-0.27524550165992934,0.40580547250300136,-0.9368506511673331,0.24822277761995792,-0.5556684373877943,-0.14169060438871384,0.08029866660945117,-0.21770758408999383,-0.23170609139981724,0.10279536746440565,-0.16804388210362298,-1.0741537921157274
2008-10-29,26,-0.12910577429171938,0.43668611043788774,-0.9508402347564697,0.7767517678439617,-0.4372972212731838,0.013633763417601585,0.05461495276540518,-0.17051763183598503,-0.2150975343907612,0.08902572335321082,0.14613972736820996,0.5123170085186418
2008-10-30,26,-0.24193689964998227,0.4593487696227215,-0.8642733879387379,0.7665515951812267,-0.6718772160820663,-0.2833282798528671,0.03621329599991441,-0.21542939186721033,-0.20572763559868235,0.08052386445039596,-0.1128311253582629,-0.6103775693903665
2008-10-31,26,-0.1852284196703138,0.4553294556930562,-0.9281881479546428,0.8882137201726437,-0.4770989054813981,-0.08662027306854725,0.04427649546414614,-0.1854236978706718,-0.18688736472434633,0.07163314154552577,0.056708479979668464,0.18879752131668434
2008-11-01,25,-0.21122481033205986,0.48540792296746066,-0.9567634202539921,0.88037234172225,-0.6458209399133921,-0.044358592480421066,0.05934182554483414,-0.21279670988411867,-0.20294552231629384,0.055734663165999336,-0.025996390661746055,-0.12886493621923567
2008-11-02,25,-0.4527847299724817,0.38033115526810884,-0.9398898659273982,0.2529916726052761,-0.7566758245229721,-0.5770202875137329,-0.1424657627940178,-0.28307931999161845,-0.22896110787611326,0.12381871719875479,-0.24155991964042184,-2.3252949614153016
2008-11-03,26,-0.31330548423976307,0.3825839960936807,-0.9398588966578245,0.5455354079604149,-0.5735140796836858,-0.283409726805985,-0.012413883581757545,-0.32577167484810154,-0.25840451711660706,0.10737816614212402,0.13947924573271864,-0.7852096177133445
2008-11-04,26,-0.15211222911784272,0.5266927544544047,-0.9309734702,0.8099023709073663,-0.5899954261258245,-0.16089947894215584,0.19802761543542147,-0.3060674811100292,-0.2408140496105947,0.12203897785799409,0.16119325512192034,0.8595387496401758
2008-11-05,26,-0.14229338748667103,0.4871166887252014,-0.9315099623054266,0.9104319624602795,-0.5309938872233033,-0.06414925865828991,0.09279169491492212,-0.20257036694809227,-0.24269799435273062,0.13011640864589188,0.009818841631171693,0.8575682249698858
2008-11-06,26,-0.09596826218498442,0.42878198364509146,-0.8970416411757469,0.9229984050616622,-0.3690895875915885,-0.032599322497844696,0.10905204806476831,-0.13012462626316604,-0.22184533185773095,0.14856643647450601,0.046325125301686615,1.1318004762135827
2008-11-07,26,-0.1064590964323053,0.420236943499245,-0.8752442449331284,0.8217381155118346,-0.2879373710602522,0.010443899780511856,0.1135048430878669,-0.1149069153679869,-0.21059257139515833,0.08778446144475133,-0.01049083424732089,0.8938913680343641
2008-11-08,25,-0.16878374762833118,0.38220027604540396,-0.911969069391489,0.5686455257236958,-0.35777929052710533,-0.076151542365551,0.042097050696611404,-0.12373703541520693,-0.20452956243748277,0.030853743879525188,-0.06232465119602587,0.35074022345639216
2008-11-09,25,-0.08032447520643472,0.43419417090934814,-0.8155320007354021,0.6311644529923797,-0.44698144495487213,0.028821337968111038,0.15600779000669718,-0.11852243975569038,-0.15132095461376177,0.03607028067851626,0.08845927242189645,1.068681042932341
2008-11-10,26,-0.19011101509945896,0.349732580627185,-0.8029189296066761,0.2953113354742527,-0.4412977583706379,-0.04662170074880123,0.06426004669629037,-0.1464064126447416,-0.13372174473657547,0.048175586217399556,-0.10978653989302424,0.05954353341458138
2008-11-11,26,-0.1978942112495693,0.41301457969015437,-0.949091762304306,0.6732416432350874,-0.4401643881574273,-0.09884069114923477,0.0006334958598017693,-0.15610990051848764,-0.14026202789825068,0.0524352095048518,-0.007783196150110333,-0.07556198129050555
2008-11-12,26,-0.2576688318504641,0.41599074608980313,-0.9504575598984957,0.45479003340005875,-0.6285058818757534,-0.06263064220547676,0.011574884876608849,-0.2152246860664974,-0.15674423423593545,0.06424650283380774,-0.05977462060089478,-0.5963191412217239
2008-11-13,26,-0.30248360192540186,0.43643737573682406,-0.9483356643468142,0.5351149514317513,-0.6565174809657037,-0.0982469990849495,0.018116464838385582,-0.2526822150084784,-0.18624642562742363,0.08380154238919878,-0.04481477007493778,-0.9795793591097132
2008-11-14,26,-0.2399742664192649,0.40537252656944983,-0.9491191385313869,0.6839629169553518,-0.5992655591107905,-0.16270793229341507,0.047685069497674704,-0.2667089000650436,-0.20532002133984642,0.045962013712251754,0.06250933550613696,-0.31774574922994253
2008-11-15,25,-0.09240606762468814,0.48307876484023676,-0.9425726244226098,0.7600767035037279,-0.5457298178225756,-0.042721908539533615,0.13074741140007973,-0.21162131198978495,-0.19440892419646885,0.07964296222498442,0.14756819879457675,1.0160860541971188
2008-11-16,25,-0.16913919884711504,0.37893802055010023,-0.9312869925051928,0.6845023855566978,-0.35172969847917557,-0.06910086795687675,0.04361886717379093,-0.167173177630356,-0.20709674185942317,0.08245405060339255,-0.07673313122242689,0.13227677384832692
2008-11-17,26,-0.23220321002344674,0.39044379021048387,-0.9330972833558917,0.32725802063941956,-0.6041114693507552,-0.02696483675390482,0.05905374372377992,-0.16458282549841663,-0.21310991256285,0.07969400985272433,-0.0630640111763317,-0.8675486602454131
2008-11-18,25,-0.1608280013856419,0.33990981835969314,-0.7505153473466635,0.561216370202601,-0.5117219276726246,-0.03765511512756348,0.05137181840837002,-0.18739013675206787,-0.2078147397251461,0.06015473467081942,0.07137520863780483,0.19544392333176755
2008-11-19,26,-0.020559204636514637,0.5131137331399873,-0.9334943192079663,0.9341836059466004,-0.25385006750002503,-0.016748296096920967,0.18367122998461127,-0.13786347201520108,-0.173941935837439,0.08091966638128291,0.14026879674912726,1.83555055442904
2008-11-20,26,-0.15736864005870757,0.44630933598310685,-0.945637995377183,0.6003856118768454,-0.5254386868327856,-0.03731755167245865,0.058445371920242906,-0.11291861536028802,-0.15321122699933984,0.07750891841317492,-0.13680943542219293,0.16180087138731086
2008-11-21,26,-0.2546041461704312,0.41788919075016795,-0.9226402333006263,0.837989117950201,-0.5874328589998186,-0.23601969052106142,0.011220610700547695,-0.14417733028855112,-0.15530120982093504,0.09149302924438428,-0.09723550611172363,-0.9622366148550809
2008-11-22,25,-0.07772228803485631,0.42381534458882425,-0.9498653654009104,0.6824058014899492,-0.41932367347180843,0.03506184369325638,0.1817034911364317,-0.16323169142133168,-0.15320352702238765,0.0892285768695327,0.1768818581355749,1.1725362316972339
2008-11-23,25,-0.15533017072826624,0.4488066283043184,-0.9518884988501668,0.8403716720640659,-0.4504869729280472,-0.08845509588718414,0.055825136601924896,-0.1625522016445179,-0.15123080871969496,0.08885173759514328,-0.07760788269340993,0.3067162917955023
2008-11-24,26,-0.30971143269394674,0.4419983964764009,-0.9462497439235449,0.5980880912393332,-0.7095907633229489,-0.2519824765622616,0.009898141957819462,-0.1809212971523564,-0.1623034119583378,0.091341560795763,-0.1543812619656805,-1.4317541885656795
2008-11-25,26,-0.1960226239365966,0.3264869387121245,-0.8888714471831918,0.2777382954955101,-0.26549116522073746,-0.14090196136385202,0.028362378478050232,-0.22035474245293651,-0.16733121517990274,0.08940431558766383,0.11368880875735013,-0.09917688035414342
2008-11-26,26,-0.1695076319960878,0.4443331546351409,-0.9473474016413093,0.8504808954894543,-0.5033566653728485,-0.020329659804701805,0.03651396092027426,-0.22508056287554368,-0.1886095619455561,0.08403487713532425,0.026514991940508825,0.14205183871681598
2008-11-27,25,-0.22087456461042165,0.34047685589023213,-0.9391627795994282,0.33149746246635914,-0.43497656285762787,-0.11402789503335953,-0.002782471477985382,-0.19546827351436866,-0.19768183688151522,0.06099999319194791,-0.051366932614333866,-0.5956259047985214
2008-11-28,26,-0.14721282224099225,0.3332059324195248,-0.8523741941899061,0.5477438848465681,-0.3176696728914976,-0.030646976083517075,0.013745899312198162,-0.17919833961583387,-0.18234021917730964,0.06290658613705216,0.0736617423694294,0.29107597243784594
2008-11-29,25,-0.23281595136970282,0.3644743468552199,-0.8848223583772779,0.6014973875135183,-0.47276277281343937,-0.19945114478468895,0.0370563380420208,-0.2003011127403722,-0.20449645679657344,0.035423803982222966,-0.08560312912871057,-0.7435059688934327
