date,predicted_regime,confidence,prob_risk_on,prob_risk_off,prob_transition,actual,vix_close,regime
2020-02-18,risk_on,0.8814034414639098,0.8814034414639098,0.045418979024775145,0.07317757951131501,risk_on,14.829999923706055,low_volatility
2020-02-19,risk_on,0.8814034414639098,0.8814034414639098,0.045418979024775145,0.07317757951131501,risk_on,14.380000114440918,low_volatility
2020-02-20,risk_on,0.8814034414639098,0.8814034414639098,0.045418979024775145,0.07317757951131501,risk_on,15.5600004196167,normal
2020-02-21,risk_on,0.8814034414639098,0.8814034414639098,0.045418979024775145,0.07317757951131501,risk_on,17.079999923706055,normal
2020-02-24,risk_on,0.8814034414639098,0.8814034414639098,0.045418979024775145,0.07317757951131501,transition,25.030000686645508,elevated
2020-02-25,risk_on,0.8814034414639098,0.8814034414639098,0.045418979024775145,0.07317757951131501,transition,27.850000381469727,elevated
2020-02-26,risk_on,0.8814034414639098,0.8814034414639098,0.045418979024775145,0.07317757951131501,transition,27.559999465942383,elevated
2020-02-27,risk_on,0.8814034414639098,0.8814034414639098,0.045418979024775145,0.07317757951131501,risk_off,39.15999984741211,high_volatility
2020-02-28,transition,0.587858934477155,0.2588007845363196,0.15334028098652552,0.587858934477155,risk_off,40.11000061035156,high_volatility
2020-03-02,transition,0.6584494254213507,0.2862425063111944,0.055308068267454956,0.6584494254213507,transition,33.41999816894531,elevated
2020-03-03,transition,0.6584494254213507,0.2862425063111944,0.055308068267454956,0.6584494254213507,risk_off,36.81999969482422,high_volatility
2020-03-04,transition,0.6584494254213507,0.2862425063111944,0.055308068267454956,0.6584494254213507,transition,31.989999771118164,elevated
2020-03-05,transition,0.5897730568201389,0.25638737224348257,0.15383957093637854,0.5897730568201389,risk_off,39.619998931884766,high_volatility
2020-03-06,transition,0.5897730568201389,0.25638737224348257,0.15383957093637854,0.5897730568201389,risk_off,41.939998626708984,high_volatility
2020-03-09,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,54.459999084472656,high_volatility
2020-03-10,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,47.29999923706055,high_volatility
2020-03-11,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,53.900001525878906,high_volatility
2020-03-12,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,75.47000122070312,high_volatility
2020-03-13,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,57.83000183105469,high_volatility
2020-03-16,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,82.69000244140625,high_volatility
2020-03-17,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,75.91000366210938,high_volatility
2020-03-18,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,76.44999694824219,high_volatility
2020-03-19,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,72.0,high_volatility
2020-03-20,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,66.04000091552734,high_volatility
2020-03-23,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,61.59000015258789,high_volatility
2020-03-24,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,61.66999816894531,high_volatility
2020-03-25,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,63.95000076293945,high_volatility
2020-03-26,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,61.0,high_volatility
2020-03-27,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,65.54000091552734,high_volatility
2020-03-30,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,57.08000183105469,high_volatility
2020-03-31,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,53.540000915527344,high_volatility
2020-04-01,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,57.060001373291016,high_volatility
2020-04-02,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,50.90999984741211,high_volatility
2020-04-03,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,46.79999923706055,high_volatility
2020-04-06,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,45.2400016784668,high_volatility
2020-04-07,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,46.70000076293945,high_volatility
2020-04-08,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,43.349998474121094,high_volatility
2020-04-09,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,41.66999816894531,high_volatility
2020-04-13,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,41.16999816894531,high_volatility
2020-04-14,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,37.7599983215332,high_volatility
2020-04-15,risk_off,0.6243906352186795,0.28919507676999184,0.6243906352186795,0.0864142880113287,risk_off,40.84000015258789,high_volatility
