date,sentiment_mean,sentiment_std,text_count,equity_sentiment,crypto_sentiment,forex_sentiment,commodity_sentiment,sentiment_momentum,sentiment_momentum_7d,sentiment_acceleration,max_divergence,ciss,vix
2022-11-19,0.032578076607734596,0.02776703166397117,1774,0.0522123329907502,0.012943820224719,0.0,0.0,0.021341922578572144,0.008093175640841214,0.0021797787582111434,0.0522123329907502,0.4361,23.1200008392334
2022-11-20,-0.012751656327543399,0.05636331484067689,1450,0.0271032258064516,-0.0526065384615384,0.0,0.0,-0.022828990407802553,0.001037397276283344,-0.0441709129863747,0.07970976426799001,0.4361,23.1200008392334
2022-11-21,0.020011284682012104,0.08747426327708813,1582,0.0818649294245385,-0.0418423600605143,0.0,0.0,-0.006713817230493146,0.003833352214394922,0.016115173177309407,0.1237072894850528,0.4274,22.36000061035156
2022-11-22,0.02074166864063775,0.04955806927077512,2359,0.0557845154845155,-0.01430117820324,0.0,0.0,-0.011836407967096847,0.0018826729354990707,-0.005122590736603701,0.0700856936877555,0.4038,21.290000915527344
2022-11-23,0.034968466268036895,0.04582753762313713,2277,0.0673734288864388,0.002563503649635,0.0,0.0,0.0477201225955803,0.003390330319839204,0.059556530562677144,0.0673734288864388,0.3931,20.350000381469727
2022-11-24,0.0382663184261762,0.05216882203363912,2168,0.0751552462526766,0.0013773905996758,0.0,0.0,0.018255033744164095,0.0040269977637024355,-0.029465088851416202,0.0751552462526766,0.3931,20.350000381469727
2022-11-25,0.02409181018356485,0.035141953401512785,1732,0.0489409237379162,-0.0007573033707865,0.0,0.0,0.0033501415429271,-0.00037618453270577,-0.014904892201236995,0.0496982271087027,0.3518,20.5
2022-11-26,-0.0019948024552657005,0.050365008865019684,1485,0.0336186368477103,-0.0376082417582417,0.0,0.0,-0.03696326872330259,-0.004938982723285756,-0.04031341026622969,0.071226878605952,0.3518,20.5
2022-11-27,0.01922319468119075,0.020797215177777346,1888,0.0339290465631929,0.0045173427991886,0.0,0.0,-0.01904312374498545,0.0045678358583905905,0.01792014497831714,0.0339290465631929,0.3518,20.5
2022-11-28,0.004114035786728452,0.06529085626619101,2274,0.0502816430020283,-0.0420535714285714,0.0,0.0,-0.019977774396836397,-0.002271035556469087,-0.0009346506518509469,0.0923352144305997,0.3516,22.209999084472656
2022-11-29,0.02697633623755335,0.05248822832842795,2392,0.0640911184210526,-0.0101384459459459,0.0,0.0,0.02897113869281905,0.0008906667995593649,0.048948913089655446,0.0742295643669985,0.3245,21.88999938964844
2022-11-30,0.03567812267736935,0.06734964752315371,2417,0.0833015151515151,-0.0119452697967764,0.0,0.0,0.0164549279961786,0.00010137948704749475,-0.01251621069664045,0.0952467849482915,0.3164,20.579999923706055
