date,sentiment_mean,sentiment_std,text_count,equity_sentiment,crypto_sentiment,forex_sentiment,commodity_sentiment,sentiment_momentum,sentiment_momentum_7d,sentiment_acceleration,max_divergence,ciss,vix
2020-03-24,-0.0433172622652937,0.0,1651,-0.0433172622652937,0.0,0.0,0.0,-0.009911999107398997,-0.004132597607386487,-0.002718613145552499,0.0433172622652937,0.653,61.66999816894531
2020-03-25,-0.0290907340553549,0.0,1662,-0.0290907340553549,0.0,0.0,0.0,0.0079208044061835,-0.005419193831754942,0.017832803513582497,0.0290907340553549,0.6641,63.95000076293945
2020-03-26,-0.0259042040358744,0.0,1784,-0.0259042040358744,0.0,0.0,0.0,0.0004531883533956983,-0.003195448600869597,-0.007467616052787802,0.0259042040358744,0.6545,61.0
2020-03-27,-0.0105205429200293,0.0,1363,-0.0105205429200293,0.0,0.0,0.0,0.0327967193452644,0.0012347805010563262,0.03234353099186871,0.0105205429200293,0.6716,65.54000091552734
2020-03-28,-0.0471777327935222,0.0,741,-0.0471777327935222,0.0,0.0,0.0,-0.018086998738167298,-0.001967495662232501,-0.0508837180834317,0.0471777327935222,0.6716,65.54000091552734
2020-03-29,-0.0235746031746031,0.0,693,-0.0235746031746031,0.0,0.0,0.0,0.002329600861271302,0.0019195621838479018,0.0204165995994386,0.0235746031746031,0.6716,65.54000091552734
2020-03-30,-0.026260303030303,0.0,990,-0.026260303030303,0.0,0.0,0.0,-0.0157397601102737,1.3869908423870536e-05,-0.018069360971545,0.026260303030303,0.6822,57.08000183105469
2020-03-31,-0.0181453320500481,0.0,1039,-0.0181453320500481,0.0,0.0,0.0,0.029032400743474098,0.0035959900307493686,0.0447721608537478,0.0181453320500481,0.6642,53.540000915527344
2020-04-01,-0.0053649364406779,0.0,944,-0.0053649364406779,0.0,0.0,0.0,0.018209666733925198,0.0033893996592395705,-0.0108227340095489,0.0053649364406779,0.6825,57.060001373291016
2020-04-02,-0.0371292841648589,0.0,922,-0.0371292841648589,0.0,0.0,0.0,-0.010868981134555904,-0.0016035828755692101,-0.029078647868481102,0.0371292841648589,0.6692,50.90999984741211
2020-04-03,-0.0860004166666666,0.0,1200,-0.0860004166666666,0.0,0.0,0.0,-0.06785508461661849,-0.010782839106662473,-0.05698610348206258,0.0860004166666666,0.662,46.79999923706055
2020-04-04,-0.0192706572769953,0.0,426,-0.0192706572769953,0.0,0.0,0.0,-0.013905720836317397,0.003986725073789561,0.05394936378030109,0.0192706572769953,0.662,46.79999923706055
2020-04-05,0.0060586826347305,0.0,501,0.0060586826347305,0.0,0.0,0.0,0.0431879667995894,0.004233326544190508,0.057093687635906804,0.0060586826347305,0.662,46.79999923706055
2020-04-06,-0.0050017634854771,0.0,964,-0.0050017634854771,0.0,0.0,0.0,0.0809986531811895,0.0030369342206894127,0.037810686381600095,0.0050017634854771,0.64,45.2400016784668
2020-04-07,0.0110902645502645,0.0,945,0.0110902645502645,0.0,0.0,0.0,0.030360921827259798,0.004176513800044662,-0.050637731353929696,0.0110902645502645,0.6254,46.70000076293945
2020-04-08,-0.0311909179687499,0.0,1024,-0.0311909179687499,0.0,0.0,0.0,-0.0372496006034804,-0.003689425932581713,-0.0676105224307402,0.0311909179687499,0.6047,43.349998474121094
2020-04-09,-0.0146270884022708,0.0,1233,-0.0146270884022708,0.0,0.0,0.0,-0.009625324916793701,0.003214599394655439,0.027624275686686697,0.0146270884022708,0.5863,41.66999816894531
2020-04-10,-0.0450177297297297,0.0,925,-0.0450177297297297,0.0,0.0,0.0,-0.0561079942799942,0.005854669562419559,-0.0464826693632005,0.0450177297297297,0.5863,41.66999816894531
2020-04-11,-0.0123218849840255,0.0,626,-0.0123218849840255,0.0,0.0,0.0,0.0188690329847244,0.0009926817561385429,0.07497702726471861,0.0123218849840255,0.5863,41.66999816894531
2020-04-12,-0.000352229299363,0.0,628,-0.000352229299363,0.0,0.0,0.0,0.0142748591029078,-0.0009158445620133567,-0.004594173881816601,0.000352229299363,0.5863,41.66999816894531
2020-04-13,0.0227449056603773,0.0,795,0.0227449056603773,0.0,0.0,0.0,0.067762635390107,0.0039638098779791985,0.0534877762871992,0.0227449056603773,0.5416,41.16999816894531
2020-04-14,-0.0092435688405797,0.0,1104,-0.0092435688405797,0.0,0.0,0.0,0.0030783161434457997,-0.0029048333415491717,-0.06468431924666121,0.0092435688405797,0.519,37.7599983215332
2020-04-15,0.0288079237713139,0.0,997,0.0288079237713139,0.0,0.0,0.0,0.0291601530706769,0.008571263105723401,0.0260818369272311,0.0288079237713139,0.5255,40.84000015258789
