date,sentiment_mean,sentiment_std,text_count,equity_sentiment,crypto_sentiment,forex_sentiment,commodity_sentiment,sentiment_momentum,sentiment_momentum_7d,sentiment_acceleration,max_divergence,ciss,vix
2023-03-15,-0.02218441625801585,0.11999877477622757,986,0.0626675311203319,0.0,-0.1070363636363636,0.0,0.028010694681096654,0.006755191326190161,0.0683419307622582,0.1697038947566955,0.2385,26.13999938964844
2023-03-16,-0.06732745098039214,0.16252502744601627,922,0.0475950980392157,0.0,-0.18225,0.0,-0.07311455724313069,-0.004282197837812807,-0.10112525192422735,0.2298450980392157,0.2707,22.989999771118164
2023-03-17,-0.02586843332723615,0.09880817461810627,1038,0.0439994969818913,0.0,-0.0957363636363636,0.0,-0.0213305645930133,-0.005473289002857332,0.05178399265011739,0.1397358606182549,0.284,25.510000228881836
2023-03-18,-0.07651363791923341,0.15651058419831962,986,0.0341560574948665,0.0,-0.1871833333333333,0.0,-0.05432922166121756,-0.01604385789516744,-0.032998657068204255,0.2213393908281998,0.284,25.510000228881836
2023-03-19,0.17928840155945414,0.1983598547947489,1038,0.0390268031189083,0.0,0.31955,0.0,0.24661585253984628,0.03278335892836666,0.3009450742010638,0.31955,0.284,25.510000228881836
2023-03-20,0.0142389473876641,0.05419850805070783,1121,0.0525630799605133,0.0,-0.0240851851851851,0.0,0.04010738071490025,0.0012074058749893654,-0.20650847182494603,0.07664826514569839,0.2933,24.149999618530273
2023-03-21,0.041488245357908654,0.010580184009731536,1045,0.034006925498426,0.0,0.0489695652173913,0.0,0.11800188327714206,0.006575159156018786,0.07789450256224181,0.0489695652173913,0.3131,21.3799991607666
2023-03-22,0.06419444687842275,0.02478487491262468,1023,0.0466688937568455,0.0,0.08172,0.0,-0.11509395468103138,0.012339837590919797,-0.23309583795817346,0.08172,0.3374,22.260000228881836
2023-03-23,0.0453334885799404,0.027655637168583894,1107,0.0648889771598808,0.0,0.025778,0.0,0.0310945411922763,0.016094419937190362,0.14618849587330768,0.0648889771598808,0.3527,22.61000061035156
2023-03-24,-0.07906208012562721,0.15039500413689907,1075,0.027283247156153,0.0,-0.1854074074074074,0.0,-0.12055032548353586,-0.007599092399770153,-0.15164486667581217,0.2126906545635604,0.3768,21.739999771118164
2023-03-25,0.001210982814178297,0.05425062216177217,935,0.0395719656283566,0.0,-0.03715,0.0,-0.06298346406424446,0.011103517247630246,0.057566861419291404,0.07672196562835659,0.3768,21.739999771118164
2023-03-26,0.052818049568965506,0.005560617626147724,944,0.048886099137931,0.0,0.05675,0.0,0.007484560989025106,-0.018067193141498374,0.07046802505326957,0.05675,0.3768,21.739999771118164
2023-03-27,-0.001297748003362749,0.04894313298669417,1019,0.0333102732240437,0.0,-0.0359057692307692,0.0,0.07776433212226447,-0.0022195279130038346,0.07027977113323935,0.0692160424548129,0.3719,20.600000381469727
2023-03-28,0.0341979531457553,0.04647278081075058,943,0.0670591715976331,0.0,0.0013367346938775,0.0,0.032986970331577006,-0.0010414703160219092,-0.04477736179068746,0.0670591715976331,0.3571,19.969999313354492
2023-03-29,-0.0173253598081023,0.1375494377648149,1050,0.0799367803837953,0.0,-0.1145874999999999,0.0,-0.07014340937706781,-0.01164568666950358,-0.10313037970864482,0.1945242803837952,0.3561,19.1200008392334
2023-03-30,0.06518526014568155,0.007799755698038657,1061,0.0707005202913631,0.0,0.05967,0.0,0.06648300814904429,0.0028359673665344495,0.1366264175261121,0.0707005202913631,0.3451,19.020000457763672
2023-03-31,0.0260678404907976,0.044951966713513695,1078,0.0578536809815951,0.0,-0.0057179999999999,0.0,-0.008130112654957701,0.015018560088060687,-0.07461312080400198,0.063571680981595,0.3366,18.700000762939453
